Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.05667E-7,0.000010567,0.000652785,1,0,0
1.12402E-7,0.000032892,0.000694369,0.999802059,0,0
2.87011E-7,0.000061593,0.001771108,0.999703088,0,0
9.73987E-7,0.000193158,0.005984978,0.999505146,0,0
1.01973E-6,0.00029513,0.006264281,0.999406176,0,0
1.34236E-6,0.000541505,0.008229902,0.999208234,0,0
1.95483E-6,0.001100413,0.011940105,0.998911322,0,0
2.25444E-6,0.00261491,0.013745003,0.998218527,0,0
2.993E-6,0.005157713,0.018166087,0.99722882,0,0
3.57331E-6,0.010132666,0.021612141,0.99574426,0,0
5.47332E-6,0.025200808,0.032727756,0.992478226,0,0
6.73767E-6,0.050341925,0.039985627,0.988420428,0,0
8.37094E-6,0.100268364,0.049201543,0.981888361,0,0.025641026
1.01988E-5,0.200965554,0.059307958,0.971298496,0,0.025641026
1.12728E-5,0.30099793,0.065146693,0.96209422,0,0.025641026
1.27949E-5,0.40001471,0.073297989,0.953978622,0,0.025641026
1.4156E-5,0.501240926,0.080468068,0.946555819,0,0.025641026
1.55035E-5,0.60095965,0.087458053,0.939924782,0,0.025641026
1.68358E-5,0.701102943,0.094264959,0.933788599,0,0.025641026
1.7404E-5,0.750817036,0.097137504,0.930918448,0,0.025641026
1.7786E-5,0.800155569,0.099058171,0.928147268,0,0.025641026
1.86017E-5,0.901601064,0.103132623,0.922604909,0,0.025641026
1.94955E-5,1.000930063,0.107555482,0.917458432,0,0.025641026
2.03398E-5,1.10060326,0.11169301,0.912509897,0,0.025641026
2.11543E-5,1.200060869,0.115648375,0.907759303,0,0.025641026
2.18497E-5,1.301299773,0.118997584,0.90310768,0.008474576,0.076923077
2.24336E-5,1.401165009,0.121790389,0.898653998,0.008474576,0.076923077
2.28929E-5,1.500993786,0.123975081,0.894299287,0.008474576,0.076923077
2.41187E-5,1.750391855,0.129751983,0.883808393,0.016949153,0.102564103
2.54406E-5,2.000352095,0.1358966,0.873812352,0.016949153,0.102564103
2.69036E-5,2.252523249,0.142597254,0.864311164,0.016949153,0.102564103
2.82589E-5,2.501471836,0.148712411,0.8554038,0.025423729,0.102564103
2.9355E-5,2.75206029,0.153594641,0.846793349,0.033898305,0.102564103
3.03702E-5,3.002464928,0.158067166,0.83847981,0.042372881,0.102564103
3.11922E-5,3.252178583,0.161653829,0.830463183,0.042372881,0.102564103
3.17905E-5,3.500907357,0.164245121,0.822644497,0.042372881,0.102564103
3.24986E-5,3.751888078,0.167291502,0.814924782,0.042372881,0.102564103
3.33565E-5,4.002142345,0.170952893,0.807403009,0.042372881,0.102564103
3.41355E-5,4.251727852,0.174249376,0.800079177,0.042372881,0.102564103
3.47847E-5,4.503306915,0.176976997,0.792854315,0.042372881,0.102564103
3.54319E-5,4.752909647,0.179678112,0.785827395,0.042372881,0.102564103
3.60864E-5,5.003417392,0.182391634,0.778899446,0.042372881,0.102564103
3.67668E-5,5.251080758,0.185193817,0.772169438,0.042372881,0.102564103
3.73448E-5,5.503185426,0.187558965,0.76543943,0.042372881,0.102564103
3.80363E-5,5.751850554,0.190371099,0.758907363,0.050847458,0.102564103
