X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-58.9502945,-16.4123624,train,2.319622634192308E-4,70.10730430869224,0.5968538224969776
-62.3403978,-14.0691353,train,1.1712183475601125E-4,46.3818449376186,0.42776225653305705
-65.3655381,-13.2276472,train,0.0016092044318336514,95.76627822425887,0.9112742306476546
-65.7986976,-14.5164311,train,7.0717050602223E-5,21.65622501593012,0.31098572506481287
-66.272708,-14.4280763,train,1.2739260501813717E-4,48.77474960034078,0.4484518079815697
-59.1926449,-16.6501122,train,0.0016761791536102002,96.08197583059324,0.914516370473178
-58.772998,-16.7858185,train,1.571304329995926E-4,55.64000105448091,0.5007186378992647
-64.7614134,-15.19307,train,8.111603452397587E-4,93.44102087845751,0.8381143136442006
-61.7096875,-17.3041578,train,2.1507097633908072E-4,67.07725733459195,0.5785359989750651
-57.5090998,-18.1980362,train,5.978101849502292E-5,14.494235688569127,0.27617528616070874
-65.1907631,-13.2956066,train,2.2549284311279742E-4,68.92947702737469,0.5900293549892751
-62.8327589,-21.892588,train,0.005106508987840672,97.78977267584578,0.970231086154998
-67.4103151,-14.041528,train,1.0100044755554064E-4,40.802728779065845,0.39196098507495397
-60.3697895,-14.5505309,train,5.231372408727564E-4,89.17388153929488,0.7695269696229783
-58.667916,-17.2962265,train,6.126677970871761E-4,90.87143379174589,0.7963476022763522
-63.7467075,-13.1168276,train,1.8885040097270562E-4,62.073065260042,0.5465531467955835
-58.667916,-17.2962265,train,6.126677970871761E-4,90.87143379174589,0.7963476022763522
-67.5053466,-14.2186061,train,1.4194719777350847E-4,52.51323089501305,0.47533340303518123
-65.4855363,-13.724503,train,1.8766012890638207E-4,61.8491180398537,0.5449857254717767
-65.4641667,-12.4164722,train,2.4062112432275456E-4,71.46385931570757,0.6056400849003171
-64.8028785,-12.9703538,train,1.29560415692555E-4,49.38917503945267,0.4526289069922048
-64.7963333,-13.1630001,train,3.6689605251631445E-4,82.2996183816842,0.7007510561248539
-63.1847222,-13.08,train,8.645665498243271E-5,33.409347410552854,0.35558960754499375
-59.1936544,-17.1998503,train,6.996161637009479E-5,21.034853778467482,0.3086891197367039
-58.9502945,-16.4123624,train,2.319622634192308E-4,70.10730430869224,0.5968538224969776
-64.46925,-13.2396111,train,3.0114016212995115E-4,77.81981545544117,0.6577704098058831
-58.3863536,-17.5890908,train,5.848035091576572E-4,90.40740759967603,0.7886945209113333
-64.4873681,-12.7644734,train,1.607916904041935E-4,56.41960041727559,0.5064766348612757
-64.8077701,-12.7811214,train,2.564796503413899E-4,73.64669203454999,0.6207770326281472
-65.4641667,-12.4164722,train,2.4062112432275456E-4,71.46385931570757,0.6056400849003171
-61.8609996,-17.0277732,train,5.642655998873695E-5,12.87047291243954,0.26478170547932783
-63.8619719,-14.827197,train,3.985163155406683E-4,83.79562251797837,0.7177942897466828
-63.2266347,-15.3676296,train,1.2027859990125399E-4,47.09389230134302,0.4342846178759399
-67.7526889,-11.6886744,train,4.038742432681977E-4,84.06272740486176,0.7204916904564194
-63.8337922,-12.9680846,train,2.388789237253359E-4,71.2585847216569,0.6039031625920501
-58.4909544,-16.4043475,train,0.0014837446486487638,94.85239853474971,0.9044884755964754
-63.85,-12.5111111,train,1.773433915340567E-4,59.578172356347245,0.5309320055886155
-58.770685,-16.336975,train,2.505973636691951E-4,72.69509429611533,0.6152999261582104
-64.8219983,-16.6959958,train,0.00546971950776609,98.33674470972596,0.9721528095964395
-62.3807004,-14.2287428,train,2.984740372790315E-4,77.64912390646876,0.6557657521740622
-58.667916,-17.2962265,train,6.126677970871761E-4,90.87143379174589,0.7963476022763522
-64.0545277,-14.3946666,train,9.702377092622705E-5,38.99357276560134,0.38243026255716217
-64.7963333,-13.1630001,train,3.6689605251631445E-4,82.2996183816842,0.7007510561248539
-66.3044892,-14.6470541,train,1.4597124671070967E-4,53.29389984086018,0.48230938036368476
-63.4067179,-14.3027334,train,1.010893600015254E-4,40.842397954868716,0.39217071660219693
-65.5697823,-14.5714198,train,8.745072703662667E-5,34.00039574146725,0.3582135784814668
-59.7657853,-18.3748487,train,2.3246467938490786E-4,70.21081125598442,0.5973743162829931
-62.7280185,-22.1857552,train,0.0055814129931741905,99.441858701,0.9726948625194222
-59.1926449,-16.6501122,train,0.0016761791536102002,96.08197583059324,0.914516370473178
-64.6210838,-12.9766725,train,2.362455610625192E-4,70.85695435852678,0.601248542190469
-65.6036436,-14.3147754,train,6.093748608647594E-5,15.102402685379323,0.28002186181892175
-64.0545277,-14.3946666,train,9.702377092622705E-5,38.99357276560134,0.38243026255716217
-65.3583347,-15.5618528,train,3.1802911272831965E-5,3.7252787750741416,0.16873154179852412
-60.0813929,-18.0300325,train,6.932166881924401E-4,92.72689294153936,0.8156487556788593
-67.0432188,-13.1419384,train,1.013860614193101E-4,40.974774255764565,0.39286954630208076
-67.7526889,-11.6886744,train,4.038742432681977E-4,84.06272740486176,0.7204916904564194
-65.7986976,-14.5164311,train,7.0717050602223E-5,21.65622501593012,0.31098572506481287
-59.2303286,-16.8241081,train,1.5016618552152756E-4,54.08911491183265,0.48938681788475225
-64.7614134,-15.19307,train,8.111603452397587E-4,93.44102087845751,0.8381143136442006
-62.3403978,-14.0691353,train,1.1712183475601125E-4,46.3818449376186,0.42776225653305705
-58.4317654,-17.3695526,train,2.0247107667181199E-4,64.55376574753994,0.5637499846278866
-64.9208488,-14.4967026,train,1.5253004100530376E-4,54.62571003337036,0.49329037192889075
-65.1186364,-12.3100022,train,2.656451108893194E-4,74.75318977016296,0.6290070856858077
-65.4855363,-13.724503,train,1.8766012890638207E-4,61.8491180398537,0.5449857254717767
-63.4980222,-14.8412291,train,1.4342634128188125E-4,52.755677628445795,0.47791934885281506
-64.1693257,-13.2964439,train,1.0771134093802625E-4,43.33058858424894,0.4073945246934336
-65.1907631,-13.2956066,train,2.2549284311279742E-4,68.92947702737469,0.5900293549892751
-64.8219983,-16.6959958,train,0.00546971950776609,98.33674470972596,0.9721528095964395
-66.0889516,-13.0316167,train,8.029716543912049E-5,29.33435812282852,0.3388401072820287
-63.3590717,-21.2776239,train,1.2081008574493546E-4,47.194384827362725,0.4353681533997535
-61.03725,-14.76875,train,3.006433314721734E-4,77.75687963310331,0.6573986151408318
-67.4103151,-14.041528,train,1.0100044755554064E-4,40.802728779065845,0.39196098507495397
-65.5894893,-13.2151761,train,3.119349444479102E-5,3.541451960983258,0.16603509650283613
-61.8870283,-15.5681141,train,2.1555695812573795E-4,67.1665938573318,0.5790862510469352
-64.2216981,-12.5683329,train,7.245381884496993E-4,92.94696132909715,0.8222012321737128
-64.0703176,-13.1131275,train,1.467128914482546E-4,53.4492959629,0.4835748789685496
-65.3290905,-13.7479126,train,1.096062062845045E-4,44.01090629043265,0.4116114539811693
-63.8619719,-14.827197,train,3.985163155406683E-4,83.79562251797837,0.7177942897466828
-58.3653197,-19.1390311,train,5.1042741031767385E-5,10.590613629595204,0.24572604709290286
-65.3577346,-16.0042336,train,4.0021031609204066E-5,6.679977669101709,0.20346183753680636
-59.1151129,-18.6327073,train,5.7053478308138916E-5,13.151419637199885,0.266938237583964
-62.0149127,-16.1658386,train,4.7473566017427815E-4,86.98906176828554,0.7518598918925693
-63.6718443,-19.0596724,train,3.25107582778014E-5,3.9286223343267292,0.17184169767805832
