X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-65.4855363,-13.724503,train,1.3547431169285532E-4,48.588542090781864,0.45577569684324204
-65.3290905,-13.7479126,train,6.955634948856672E-5,22.189461040379506,0.30069184622182205
-63.8619719,-14.827197,train,1.9529497017437605E-4,60.95428259093809,0.5469533349085296
-59.0219023,-16.7150571,train,1.1243630556954289E-4,41.16921630849614,0.41005068790856813
-62.9630572,-21.6240366,train,3.878424461541547E-4,81.5139323264317,0.7056721480843318
-63.494323,-13.7377603,train,5.1916449796799676E-5,12.61051175084542,0.2429622502477411
-57.5090998,-18.1980362,train,3.7735567191892476E-5,5.6437062846986885,0.18915047187220269
-64.1635565,-16.3794914,train,5.104258609548814E-4,87.2717850838605,0.7593469777531731
-66.2464311,-11.2640297,train,8.048240036555782E-5,27.75353491628067,0.33223268559574914
-58.667916,-17.2962265,train,6.962813596752879E-4,90.8775052665589,0.811473186654243
-62.0149127,-16.1658386,train,2.1528764541151225E-4,63.99841159121843,0.5709755038948795
-64.8028785,-12.9703538,train,1.1071522407828056E-4,40.56266217374848,0.4063243550631855
-64.7614134,-15.19307,train,0.0010804166491640336,93.52958503884018,0.8697736939319995
-58.3863536,-17.5890908,train,6.851159820918698E-4,90.6754078241042,0.8089876262526604
-61.7102778,-13.6328333,train,3.9782915672700864E-5,6.556432115336308,0.1973871937619383
-65.3577346,-16.0042336,train,1.2747576504262606E-4,46.051973935539586,0.44072592269026567
-58.4317654,-17.3695526,train,5.225926959094633E-4,87.72913435671254,0.7636254230169096
-66.1311417,-14.6834435,train,1.951496471927067E-4,60.92959969775878,0.5467688702179145
-61.7047595,-17.1638675,train,6.38346360287385E-5,18.885060120364077,0.28295579619797395
-65.64896,-15.71308,train,2.7390762850148827E-5,2.342007867301072,0.1448055707230029
-67.2837777,-14.2881111,train,1.5817062831051607E-4,53.59204354269201,0.494383148130764
-66.6351214,-11.1140812,train,0.0015256624889736284,95.5494172119558,0.9041353077788437
-65.5697823,-14.5714198,train,1.136727161307013E-4,41.60370610578369,0.41269891052505736
-64.7614134,-15.19307,train,0.0010804166491640336,93.52958503884018,0.8697736939319995
-59.0072029,-16.5648728,train,1.6142999043779085E-4,54.36380421632382,0.4994822061712326
-65.182401,-14.8210659,train,3.7353342634502136E-4,80.55044968554684,0.6978044889994681
-64.4797516,-14.9309763,train,2.779646693548109E-4,72.33645428488367,0.6321267057303002
-67.4883441,-13.8315587,train,8.377704299304498E-5,29.44165803663134,0.3411926886902384
-59.3997676,-16.5679385,train,3.6712221655169444E-4,80.03694521580725,0.6941412505884945
-64.0703176,-13.1131275,train,2.2249450759273821E-4,65.23647428132145,0.5790219487437283
-62.3403978,-14.0691353,train,2.299825012745729E-4,66.50521714383794,0.5870686714350541
-67.3461951,-13.7331758,train,1.892423695041069E-4,59.84531557838437,0.5391412111944749
-64.7210011,-16.4141706,train,2.3560556955028268E-5,1.6368335276694974,0.1271308563823013
-64.8077701,-12.7811214,train,2.95359920862087E-4,74.32940515795843,0.6461256206182294
-65.0773323,-13.9911743,train,9.297463088156728E-5,33.65952911187114,0.364979508099095
-64.8219983,-16.6959958,train,0.004299839708989619,99.4657999665772,0.963742933594206
-65.509588,-12.7323809,train,0.0011981276086832984,94.90342603458737,0.8810459568106037
-64.1974531,-17.3589573,train,2.3382272090942524E-4,67.0035443001443,0.5910772595869267
-62.0149127,-16.1658386,train,2.1528764541151225E-4,63.99841159121843,0.5709755038948795
-65.3583347,-15.5618528,train,7.35379205032002E-5,24.39627481407606,0.31252488584098265
-63.2266347,-15.3676296,train,1.4755173134194834E-4,51.38233922920435,0.47702521644760004
-64.8028785,-12.9703538,train,1.1071522407828056E-4,40.56266217374848,0.4063243550631855
-64.7963333,-13.1630001,train,2.904456520718712E-4,73.72995117608768,0.6422799902366384
-65.5371397,-12.5600313,train,1.554324616736587E-4,52.99471009171284,0.49001847082759076
-65.509588,-12.7323809,train,0.0011981276086832984,94.90342603458737,0.8810459568106037
-61.7102778,-13.6328333,train,3.9782915672700864E-5,6.556432115336308,0.1973871937619383
-57.798307,-18.950768,train,8.465520188143288E-4,92.18504801782075,0.8395695658449455
-67.2837777,-14.2881111,train,1.5817062831051607E-4,53.59204354269201,0.494383148130764
-63.3590717,-21.2776239,train,4.478736348112287E-4,84.82244216614586,0.7346546614490488
-64.2216981,-12.5683329,train,7.34613225066775E-4,91.51811646158556,0.819535170707765
-67.231923,-13.2030878,train,2.35012597519234E-4,67.23603611166611,0.5923035586297306
-65.2439671,-13.1662127,train,1.4985624478945482E-4,52.0059017171625,0.4808927436224828
-64.4569497,-14.7852521,train,3.519439074850176E-4,78.79101789696146,0.6851041842819339
-65.3290905,-13.7479126,train,6.955634948856672E-5,22.189461040379506,0.30069184622182205
-64.6210838,-12.9766725,train,1.4169911485783086E-4,50.15540795774884,0.4669391013270986
-64.4797516,-14.9309763,train,2.779646693548109E-4,72.33645428488367,0.6321267057303002
-61.5259422,-17.9805187,train,1.7278043605338555E-4,56.45355324441271,0.5164637719136207
-58.4711308,-16.6894736,train,2.4566470007354995E-4,68.77693592851975,0.6029626432314276
-57.790837,-18.774965,train,5.50331870479491E-4,88.24471956447657,0.772833213150567
-65.5697823,-14.5714198,train,1.136727161307013E-4,41.60370610578369,0.41269891052505736
-58.667916,-17.2962265,train,6.962813596752879E-4,90.8775052665589,0.811473186654243
-62.7531507,-13.0517155,train,1.2680661043506917E-4,45.80204339905145,0.4394290479517476
-61.2100719,-17.4602341,train,0.0010379758685542507,93.0023473737661,0.8651669428635889
-67.3461951,-13.7331758,train,1.892423695041069E-4,59.84531557838437,0.5391412111944749
-64.8273055,-13.4885833,train,0.002074523584469449,96.81805087211222,0.9276637592162221
-67.2162582,-12.6270519,train,3.7835868095555466E-4,81.10292757742235,0.7005041875676755
-67.0595295,-11.336005,train,0.005341999371995852,99.99999967809187,0.9706083536418335
-61.2100719,-17.4602341,train,0.0010379758685542507,93.0023473737661,0.8651669428635889
-62.8327589,-21.892588,train,0.002490263590451953,97.93996143335067,0.9390034079799675
-63.9935954,-13.292761,train,6.926092632943594E-5,21.94738084506779,0.2997976084741281
-59.7657853,-18.3748487,train,6.425301036274969E-4,90.06237107661353,0.7988738845874933
-64.8140277,-14.9867222,train,3.143271085250738E-4,76.01719474881415,0.660223745870475
-64.4569497,-14.7852521,train,3.519439074850176E-4,78.79101789696146,0.6851041842819339
-66.2464311,-11.2640297,train,8.048240036555782E-5,27.75353491628067,0.33223268559574914
-63.85,-12.5111111,train,1.343970442388327E-4,48.25937883523103,0.45379611924113095
-65.182401,-14.8210659,train,3.7353342634502136E-4,80.55044968554684,0.6978044889994681
-64.7172928,-15.3681688,train,7.479014395891253E-5,24.980221832946448,0.3161640948150741
-64.8140277,-14.9867222,train,3.143271085250738E-4,76.01719474881415,0.660223745870475
-60.3697895,-14.5505309,train,2.130250157249104E-5,1.2216366020602094,0.11636438924578171
-63.5122802,-13.4422956,train,3.0299320490664436E-5,2.9849821089724298,0.15775636939556695
-57.798307,-18.950768,train,8.465520188143288E-4,92.18504801782075,0.8395695658449455
-65.3577346,-16.0042336,train,1.2747576504262606E-4,46.051973935539586,0.44072592269026567
-59.281308,-18.6163397,train,4.940050594886352E-4,86.46411247059042,0.7533209060678121
-67.231923,-13.2030878,train,2.35012597519234E-4,67.23603611166611,0.5923035586297306
-63.2266347,-15.3676296,train,1.4755173134194834E-4,51.38233922920435,0.47702521644760004
-67.3461951,-13.7331758,train,1.892423695041069E-4,59.84531557838437,0.5391412111944749
-65.5981924,-12.8772419,train,1.9182659922224298E-4,60.40691068118965,0.5425094078237039
-65.3577346,-16.0042336,train,1.2747576504262606E-4,46.051973935539586,0.44072592269026567
-62.3403978,-14.0691353,train,2.299825012745729E-4,66.50521714383794,0.5870686714350541
-65.6036436,-14.3147754,train,3.823623913756456E-5,5.8452940571708725,0.19118031052858434
-67.0432188,-13.1419384,train,2.8356527668224247E-5,2.5237913017859124,0.1491497292351087
-59.0219023,-16.7150571,train,1.1243630556954289E-4,41.16921630849614,0.41005068790856813
-65.54728,-15.55736,train,6.597725040733066E-5,20.05649100497162,0.2897018054732532
-65.3290905,-13.7479126,train,6.955634948856672E-5,22.189461040379506,0.30069184622182205
-64.1974531,-17.3589573,train,2.3382272090942524E-4,67.0035443001443,0.5910772595869267
-59.2303286,-16.8241081,train,9.480282510425684E-5,34.28479881317728,0.36950440209565033
-65.3655381,-13.2276472,train,0.0025468692936456002,98.1946290311298,0.940278129854006
-62.3403978,-14.0691353,train,2.299825012745729E-4,66.50521714383794,0.5870686714350541
-59.281308,-18.6163397,train,4.940050594886352E-4,86.46411247059042,0.7533209060678121
-63.2154214,-15.6003582,train,9.340816387648616E-5,33.796386058575614,0.3660583937834371
-58.7131493,-17.6132379,train,4.2007918708671556E-5,7.594422695527233,0.2061509622068425
-63.7467075,-13.1168276,train,6.88896041660155E-5,21.683238357357414,0.2986703774752993
-65.509588,-12.7323809,train,0.0011981276086832984,94.90342603458737,0.8810459568106037
-61.2100719,-17.4602341,train,0.0010379758685542507,93.0023473737661,0.8651669428635889
-65.3655381,-13.2276472,train,0.0025468692936456002,98.1946290311298,0.940278129854006
-65.5697823,-14.5714198,train,1.136727161307013E-4,41.60370610578369,0.41269891052505736
-59.3997676,-16.5679385,train,3.6712221655169444E-4,80.03694521580725,0.6941412505884945
-59.7657853,-18.3748487,train,6.425301036274969E-4,90.06237107661353,0.7988738845874933
-60.3375499,-17.9561424,train,4.949861087246616E-4,86.51582531467358,0.7536893933818345
-62.3403978,-14.0691353,train,2.299825012745729E-4,66.50521714383794,0.5870686714350541
-63.3590717,-21.2776239,train,4.478736348112287E-4,84.82244216614586,0.7346546614490488
-65.4641667,-12.4164722,train,3.404759652494046E-4,77.9703284773059,0.6779139916725769
-63.1847222,-13.08,train,5.381597334543976E-5,13.520414414125176,0.2496326585836112
-64.2565503,-12.8394543,train,6.140935936630773E-5,17.482059093661345,0.2751635344953048
-63.4980222,-14.8412291,train,8.742463077698549E-5,31.34982032431683,0.3508361899587715
-63.4980222,-14.8412291,train,8.742463077698549E-5,31.34982032431683,0.3508361899587715
-64.7963333,-13.1630001,train,2.904456520718712E-4,73.72995117608768,0.6422799902366384
-59.1151129,-18.6327073,train,8.627845653847395E-5,30.8109777748639,0.3478364906908978
-62.1410022,-18.544191,test,6.947918072272332E-6,0.056768870670447724,0.04118197377844069
-61.03725,-14.76875,test,1.2577822858469796E-4,45.45413630354222,0.43742419593845056
-65.182401,-14.8210659,test,3.7353342634502136E-4,80.55044968554684,0.6978044889994681
-62.3403978,-14.0691353,test,2.299825012745729E-4,66.50521714383794,0.5870686714350541
-60.3697895,-14.5505309,test,2.130250157249104E-5,1.2216366020602094,0.11636438924578171
-62.7280185,-22.1857552,test,0.002138520001951927,97.370447960461,0.9296762319709356
-64.2565503,-12.8394543,test,6.140935936630773E-5,17.482059093661345,0.2751635344953048
-65.1186364,-12.3100022,test,5.350515937891819E-5,13.36993592364094,0.2485492525524723
-60.3375499,-17.9561424,test,4.949861087246616E-4,86.51582531467358,0.7536893933818345
-67.231923,-13.2030878,test,2.35012597519234E-4,67.23603611166611,0.5923035586297306
-65.3883542,-14.1493328,test,9.468086122355696E-5,34.23283974841302,0.36920454237704614
-61.7102778,-13.6328333,test,3.9782915672700864E-5,6.556432115336308,0.1973871937619383
-65.5981924,-12.8772419,test,1.9182659922224298E-4,60.40691068118965,0.5425094078237039
-62.9630572,-21.6240366,test,3.878424461541547E-4,81.5139323264317,0.7056721480843318
-63.85,-12.5111111,test,1.343970442388327E-4,48.25937883523103,0.45379611924113095
-64.8028785,-12.9703538,test,1.1071522407828056E-4,40.56266217374848,0.4063243550631855
-64.7172928,-15.3681688,test,7.479014395891253E-5,24.980221832946448,0.3161640948150741
-66.164671,-13.4946711,test,5.012874566456204E-5,11.651622296008048,0.2365752683701552
-64.46925,-13.2396111,test,2.0474024840877038E-4,62.23380280722232,0.5586288988456299
-63.1847222,-13.08,test,5.381597334543976E-5,13.520414414125176,0.2496326585836112
-65.8436282,-12.8131789,test,7.945088077124196E-5,27.216372589345074,0.32937708603380683
-65.54728,-15.55736,test,6.597725040733066E-5,20.05649100497162,0.2897018054732532
-67.231923,-13.2030878,test,2.35012597519234E-4,67.23603611166611,0.5923035586297306
-64.88275,-14.0742778,test,1.0473038288333286E-4,38.086773513568716,0.3929918215205475
-65.1776383,-15.9310118,test,4.227138361285349E-5,7.725344753217886,0.20717603272597127
-65.5894893,-13.2151761,test,4.87935669279235E-5,10.926426657055195,0.2317342875471504
-67.3461951,-13.7331758,test,1.892423695041069E-4,59.84531557838437,0.5391412111944749
-66.0889516,-13.0316167,test,5.0971360715122184E-5,12.116268874815729,0.2395990773399272
-66.3044892,-14.6470541,test,2.346937700069609E-4,67.17062996937545,0.5919756936544366
-60.3697895,-14.5505309,test,2.130250157249104E-5,1.2216366020602094,0.11636438924578171
-65.0773323,-13.9911743,test,9.297463088156728E-5,33.65952911187114,0.364979508099095
-65.3368133,-14.4470518,test,7.717386986110055E-5,26.20565959184196,0.32298625605362863
-65.1186364,-12.3100022,test,5.350515937891819E-5,13.36993592364094,0.2485492525524723
-63.1616944,-17.9181389,test,6.763770712298007E-5,20.937310415589696,0.2948430744319402
-63.9935954,-13.292761,test,6.926092632943594E-5,21.94738084506779,0.2997976084741281
