Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.84093E-8,0.000001841,0.000112809,1,0,0
2.09173E-8,0.000003933,0.000128176,0.999901078,0,0
3.75431E-8,0.0000111,0.00023003,0.999703235,0,0
6.28993E-8,0.000031261,0.00038533,0.999307548,0,0
7.09026E-8,0.000051268,0.000434339,0.999010782,0,0
9.75841E-8,0.000108551,0.000597688,0.99831833,0,0
1.38006E-7,0.000253652,0.000845055,0.997131269,0,0
3.15969E-7,0.000504056,0.001932676,0.996142052,0,0
6.59289E-7,0.001010103,0.004024198,0.995053912,0,0
1.46396E-6,0.002548457,0.008892142,0.993570086,0,0
2.06555E-6,0.005060443,0.012500487,0.992185182,0,0
2.56612E-6,0.010005766,0.015483,0.990107825,0,0
3.62029E-6,0.025006432,0.021705378,0.985359581,0,0
4.56584E-6,0.050129773,0.027220097,0.979325354,0,0.025641026
6.1073E-6,0.100572049,0.036078266,0.970125631,0,0.025641026
8.43494E-6,0.200106939,0.049152703,0.956375507,0,0.051282051
1.02415E-5,0.300735403,0.05905809,0.945691958,0,0.051282051
1.16768E-5,0.400516849,0.066782225,0.936690078,0,0.051282051
1.30569E-5,0.501147552,0.074090499,0.928677416,0,0.051282051
1.41737E-5,0.600662426,0.079921342,0.921456128,0,0.051282051
1.51476E-5,0.700536723,0.084946379,0.914729449,0,0.051282051
1.56403E-5,0.751399809,0.087467959,0.911465031,0,0.051282051
1.59693E-5,0.800419641,0.089143877,0.908398457,0,0.051282051
1.66848E-5,0.900056136,0.092767464,0.90236423,0,0.051282051
1.77011E-5,1.001450566,0.097864971,0.896527846,0,0.051282051
1.84494E-5,1.100870241,0.10158186,0.89108715,0,0.051282051
1.89696E-5,1.201878358,0.104147692,0.885745375,0,0.051282051
1.9607E-5,1.300413137,0.107271478,0.880700366,0,0.051282051
2.01589E-5,1.40182611,0.109959127,0.875655357,0,0.051282051
2.07845E-5,1.502049919,0.112985955,0.870808191,0,0.051282051
2.22558E-5,1.750440831,0.120023997,0.859432189,0,0.051282051
2.4E-5,2.002193985,0.128224581,0.848649718,0,0.051282051
2.53502E-5,2.25173826,0.134468164,0.838658621,0,0.051282051
2.70315E-5,2.50245063,0.142119011,0.829162133,0,0.051282051
2.82038E-5,2.751615178,0.147373934,0.820259175,0.008474576,0.051282051
2.93066E-5,3.002280306,0.152259297,0.811652982,0.008474576,0.051282051
3.03805E-5,3.252633706,0.156962843,0.803343555,0.008474576,0.076923077
3.12196E-5,3.501846985,0.16060158,0.795330893,0.008474576,0.076923077
