X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-58.4909544,-16.4043475,train,0.0010146562593406608,92.32819233554662,0.8614637890606819
-62.7280185,-22.1857552,train,0.00531722957579741,99.34090945767544,0.9702262973282828
-67.231923,-13.2030878,train,8.809616423752146E-5,26.878341769830286,0.3506063721981801
-63.4980222,-14.8412291,train,4.950354999232793E-4,87.30213720995638,0.7520965934791631
-58.7348711,-17.8953164,train,4.652614772323729E-4,86.53622701134528,0.7403513829358026
-60.3375499,-17.9561424,train,1.0061854681297381E-4,32.61830661432486,0.381433710052827
-66.0889516,-13.0316167,train,7.366912956150168E-5,20.5018694523965,0.3110489243830943
-58.4317654,-17.3695526,train,0.0019682455682476724,94.51543538110646,0.9234444452154323
-63.4067179,-14.3027334,train,3.251026930318779E-4,81.56162671979627,0.665819471377205
-65.3883542,-14.1493328,train,1.3748073367403498E-4,49.110392530434375,0.4572744245009508
-62.8327589,-21.892588,train,0.006590902762064001,100.0,0.975840977202278
-66.0889516,-13.0316167,train,7.366912956150168E-5,20.5018694523965,0.3110489243830943
-57.798307,-18.950768,train,3.15905568500464E-4,80.78125278613591,0.659404015611318
-66.3662447,-14.8330874,train,9.960667513465258E-5,32.07459500910201,0.37905181934134907
-64.7172928,-15.3681688,train,1.54972296611634E-4,55.0846583310926,0.4871134735332735
-65.540627,-15.005792,train,1.4558022578308382E-4,52.02362505498158,0.47151174295124754
-58.4317654,-17.3695526,train,0.0019682455682476724,94.51543538110646,0.9234444452154323
-64.4797516,-14.9309763,train,1.0503268791667188E-4,34.44017635841988,0.3916141454211237
-67.5053466,-14.2186061,train,6.249875946337868E-5,15.220990890228007,0.276946837392338
-64.7881944,-14.8370833,train,1.021151286778818E-4,33.29292400620885,0.38492327114287
-63.4980222,-14.8412291,train,4.950354999232793E-4,87.30213720995638,0.7520965934791631
-62.7631667,-13.6465,train,1.5034794336837948E-4,53.67115541134387,0.47954850130452586
-61.7096875,-17.3041578,train,7.662737511785938E-4,91.33977559843318,0.8244417494877038
-65.5894893,-13.2151761,train,1.2400042745426714E-4,43.259783824148,0.4317980546685517
-64.7881944,-14.8370833,train,1.021151286778818E-4,33.29292400620885,0.38492327114287
-64.8028785,-12.9703538,train,2.521701940677404E-4,75.42637952051986,0.607138627829332
-64.9208488,-14.4967026,train,2.6824547830004304E-4,77.289542321738,0.6217772571084877
-61.03725,-14.76875,train,2.499898376986115E-4,75.16707922545358,0.6050654012055423
-63.8337922,-12.9680846,train,3.134611288937172E-5,3.5417898034040385,0.16114765781663673
-65.5894893,-13.2151761,train,1.2400042745426714E-4,43.259783824148,0.4317980546685517
-64.8077701,-12.7811214,train,3.1110518051549263E-4,80.46735533223979,0.6559566783118504
-61.8609996,-17.0277732,train,8.335143323097062E-5,25.037880763664266,0.3381077629934976
-64.9208488,-14.4967026,train,2.6824547830004304E-4,77.289542321738,0.6217772571084877
-63.4067179,-14.3027334,train,3.251026930318779E-4,81.56162671979627,0.665819471377205
-61.5259422,-17.9805187,train,9.097881588908485E-4,91.778897222692,0.8479236484515434
-68.002429,-11.2733265,train,1.4562461877395575E-4,52.05105614119046,0.47158771912754843
-61.7096875,-17.3041578,train,7.662737511785938E-4,91.33977559843318,0.8244417494877038
-65.3577346,-16.0042336,train,3.6718800075596035E-4,83.38489247864085,0.692337486580324
-64.6210838,-12.9766725,train,1.992344048702792E-4,67.50460299625959,0.5497543334336762
-58.4711308,-16.6894736,train,2.3182068942895223E-4,72.75640161401651,0.5868989177784244
-58.4317654,-17.3695526,train,0.0019682455682476724,94.51543538110646,0.9234444452154323
-61.03725,-14.76875,train,2.499898376986115E-4,75.16707922545358,0.6050654012055423
-65.4220153,-16.188676,train,2.1376784888710567E-4,69.69392657075649,0.5671141932230859
-64.88275,-14.0742778,train,2.0946041448337665E-4,68.88520922289213,0.5621102592296487
-61.5259422,-17.9805187,train,9.097881588908485E-4,91.778897222692,0.8479236484515434
-64.8273055,-13.4885833,train,0.001725399988455824,93.75143747771851,0.9136004044515408
