Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.94849E-7,0.000029485,0.001982462,1,0,0
3.15215E-7,0.000061006,0.002119106,0.999901127,0,0
4.53457E-7,0.000138979,0.003045642,0.999703381,0,0
5.05122E-7,0.000285406,0.003391476,0.999406763,0,0
5.79999E-7,0.00050267,0.003892257,0.999011272,0,0
1.00543E-6,0.001027824,0.006728005,0.998319162,0,0
1.85686E-6,0.002556918,0.012355144,0.997330433,0,0
2.43809E-6,0.005103916,0.016160023,0.996143959,0,0
3.18721E-6,0.010142721,0.02102092,0.99446312,0,0
4.66679E-6,0.025003399,0.030481862,0.990705952,0,0
6.36171E-6,0.050531214,0.041097538,0.986157801,0,0
8.57972E-6,0.100556595,0.054643228,0.979632193,0,0
1.10758E-5,0.200060356,0.069436915,0.969646035,0,0
1.31049E-5,0.301189027,0.08112525,0.961340716,0,0
1.42473E-5,0.400177983,0.087578056,0.954221871,0,0
1.52718E-5,0.50104861,0.093288093,0.947498517,0,0
1.61736E-5,0.60009004,0.098255842,0.941269527,0,0
1.70713E-5,0.701073867,0.1031468,0.935238284,0,0
1.75216E-5,0.751153987,0.10558001,0.932370971,0,0
1.79676E-5,0.800985122,0.107977596,0.929602531,0,0
1.88214E-5,0.90060668,0.112531028,0.924263397,0,0
1.96589E-5,1.000367008,0.116952681,0.919122009,0,0
2.05864E-5,1.100856631,0.121798698,0.914178367,0.008474576,0
2.15296E-5,1.202014142,0.126672192,0.90943247,0.008474576,0
2.20987E-5,1.300041351,0.129586524,0.904983192,0.008474576,0
2.29882E-5,1.401560959,0.134102864,0.900533913,0.008474576,0
2.387E-5,1.502369553,0.13853434,0.896282381,0.008474576,0
2.53207E-5,1.751053985,0.145726835,0.886296223,0.008474576,0
2.67165E-5,2.00115412,0.152534888,0.87680443,0.008474576,0
2.78266E-5,2.251522671,0.157872192,0.867708127,0.008474576,0.051282051
2.89625E-5,2.501697619,0.16326434,0.859007317,0.008474576,0.051282051
3.00166E-5,2.75253039,0.16820715,0.850603124,0.008474576,0.051282051
