Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.80963E-6,0.000180963,0.011948007,1,0,0
2.0116E-6,0.000382122,0.013263831,0.999901098,0,0
2.09584E-6,0.000591706,0.013811616,0.999802196,0,0
2.23678E-6,0.001028945,0.014726771,0.999604391,0,0
2.65991E-6,0.002537746,0.017463978,0.999010978,0,0
3.4729E-6,0.005325802,0.022680662,0.998120858,0,0
4.3993E-6,0.010231944,0.028558,0.996934032,0,0
5.14682E-6,0.025095989,0.03324914,0.993868064,0,0
6.50477E-6,0.050217875,0.041656227,0.98961527,0,0
8.60069E-6,0.100575749,0.054348955,0.983087726,0,0
1.14543E-5,0.201111166,0.071099042,0.973197508,0.008474576,0
1.3035E-5,0.300640021,0.080125008,0.965186431,0.008474576,0
1.43695E-5,0.401185934,0.08760935,0.957966571,0.008474576,0.025641026
1.57823E-5,0.500460052,0.0954009,0.951439027,0.008474576,0.025641026
1.66905E-5,0.601416869,0.100340169,0.945307091,0.008474576,0.051282051
1.76074E-5,0.700491176,0.105272253,0.939570765,0.008474576,0.051282051
1.79753E-5,0.750409193,0.107235636,0.936801503,0.008474576,0.051282051
1.84605E-5,0.801344877,0.109812775,0.934032242,0.008474576,0.051282051
1.91696E-5,0.901032323,0.113551449,0.928790426,0.008474576,0.051282051
1.99067E-5,1.000817176,0.11740532,0.923746415,0.008474576,0.051282051
2.06005E-5,1.100084189,0.121002217,0.918900208,0.008474576,0.051282051
2.11289E-5,1.20046617,0.123721934,0.914152903,0.008474576,0.051282051
2.1707E-5,1.301448989,0.126677959,0.9095045,0.008474576,0.051282051
2.21335E-5,1.400140952,0.128846367,0.905053902,0.008474576,0.051282051
2.28187E-5,1.50122162,0.132307312,0.900603303,0.008474576,0.051282051
2.41944E-5,1.750598561,0.139173773,0.890119672,0.008474576,0.051282051
2.55509E-5,2.002416921,0.145838852,0.880130551,0.008474576,0.051282051
2.66705E-5,2.250251714,0.151262368,0.870734843,0.008474576,0.051282051
2.77281E-5,2.500485643,0.156323225,0.861635842,0.008474576,0.051282051
2.88648E-5,2.752172281,0.161695305,0.852833548,0.008474576,0.051282051
2.96992E-5,3.00122905,0.165595577,0.844426862,0.008474576,0.051282051
3.04957E-5,3.251311119,0.169284767,0.83621798,0.016949153,0.051282051
3.13041E-5,3.501475859,0.172995884,0.828206903,0.016949153,0.102564103
3.21361E-5,3.752134341,0.176781174,0.820393631,0.016949153,0.102564103
3.27222E-5,4.001892748,0.179426727,0.812778162,0.016949153,0.102564103
3.34244E-5,4.253295757,0.182573842,0.805261596,0.016949153,0.102564103
3.42444E-5,4.500443895,0.186219128,0.798041737,0.016949153,0.102564103
3.48437E-5,4.752417292,0.188862465,0.790821877,0.016949153,0.102564103
3.55715E-5,5.002285196,0.192049682,0.783799822,0.016949153,0.102564103
3.63685E-5,5.250545107,0.195511497,0.776975571,0.016949153,0.102564103
3.70632E-5,5.500409458,0.198504759,0.770250223,0.016949153,0.102564103
3.79719E-5,5.751494185,0.202386672,0.763623776,0.016949153,0.102564103
3.84862E-5,6.003725799,0.204567075,0.757096232,0.016949153,0.102564103
3.9228E-5,6.252383817,0.207691085,0.750766492,0.016949153,0.102564103
3.99287E-5,6.501616433,0.21061935,0.744535654,0.016949153,0.102564103
4.03855E-5,6.75083255,0.212516807,0.738403719,0.016949153,0.102564103
4.12187E-5,7.003499216,0.215954464,0.732271783,0.016949153,0.102564103
4.20363E-5,7.253185344,0.219298643,0.726337652,0.016949153,0.102564103
4.2677E-5,7.503052015,0.221899566,0.720502423,0.016949153,0.102564103
4.33764E-5,7.752650305,0.224718866,0.714766096,0.016949153,0.102564103
