X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-66.3662447,-14.8330874,train,8.760543817500177E-5,34.83966523328747,0.34947156386190376
-64.7172928,-15.3681688,train,7.933641020179483E-5,30.3366581023423,0.3272809685892873
-58.7348711,-17.8953164,train,1.3095377527243504E-4,50.4366835013312,0.4453784817681659
-63.4067179,-14.3027334,train,2.2510516274006607E-4,74.20293058860982,0.5798997308942622
-65.5697823,-14.5714198,train,4.8944378057014376E-5,10.082832918829535,0.23084937513984483
-65.4641667,-12.4164722,train,2.2129743115103164E-4,73.25601180081796,0.575738058849055
-64.0931353,-12.6160336,train,5.824231746382975E-4,86.72091767646569,0.781254395647695
-63.9935954,-13.292761,train,2.225973706631671E-4,73.61475239881311,0.5771680702051981
-64.8140277,-14.9867222,train,1.2185397037281257E-4,47.29323925630416,0.42766543524788736
-63.3590717,-21.2776239,train,3.080198674732081E-4,81.24064121809907,0.6538392796926685
-58.7131493,-17.6132379,train,1.3395203079353502E-4,51.26373207011448,0.4509769654312532
-66.164671,-13.4946711,train,7.431392606005711E-5,26.943342734303283,0.3130480775873089
-65.64896,-15.71308,train,1.8124468149689087E-5,0.3544158980250518,0.10002534174982552
-64.8219983,-16.6959958,train,0.004256108521616989,95.93737791637447,0.9630985407938581
-65.3290905,-13.7479126,train,1.574499942743658E-4,57.30089561304942,0.4912264057135499
-58.42285,-17.7988857,train,7.325295153491242E-5,26.19523817377206,0.30996405531656074
-63.4795112,-14.1316603,train,6.921715173062639E-5,23.326899972442426,0.2979754652209247
-65.8436282,-12.8131789,train,1.0747396166631618E-4,42.47572918982689,0.3972450727457562
-61.2100719,-17.4602341,train,9.273434315604048E-4,90.40958358118776,0.8504478691732887
-65.3655381,-13.2276472,train,0.0012212918469387878,92.01827134778097,0.8822029161655087
-63.494323,-13.7377603,train,1.389087732242311E-4,52.49675006311388,0.45998861562805055
-58.3653197,-19.1390311,train,4.23643669390538E-4,84.68913023068936,0.7220567555938745
-62.7280185,-22.1857552,train,0.006464029903466671,97.15129580295134,0.9753928277659565
-62.7631667,-13.6465,train,8.759606272407946E-5,34.83454743340511,0.3494472331133609
-62.8327589,-21.892588,train,0.00777949068856109,100.0,0.9794683084419533
-61.2100719,-17.4602341,train,9.273434315604048E-4,90.40958358118776,0.8504478691732887
-65.1776383,-15.9310118,train,3.6822647246016976E-5,4.286916835029358,0.18420815716811595
-63.4098367,-12.6776039,train,1.175189020932026E-4,45.84348738713619,0.41882306327344077
-65.3883542,-14.1493328,train,8.487129775781739E-5,33.44798842093112,0.3422980703780256
-63.3590717,-21.2776239,train,3.080198674732081E-4,81.24064121809907,0.6538392796926685
-64.88275,-14.0742778,train,2.031210435660114E-4,69.21580226990287,0.5546794907019217
-58.42285,-17.7988857,train,7.325295153491242E-5,26.19523817377206,0.30996405531656074
-64.4873681,-12.7644734,train,1.7098292686590133E-4,61.00770484623629,0.5118372421730407
-64.8273055,-13.4885833,train,0.002245499441223143,94.58402634047583,0.9322942486677775
-63.1675977,-13.22548,train,1.456312382510729E-4,54.44221898404517,0.4717480668249333
-64.8140277,-14.9867222,train,1.2185397037281257E-4,47.29323925630416,0.42766543524788736
-65.1229797,-15.5851605,train,3.0869534686299E-5,2.2236261227230636,0.1591673982622789
-58.670715,-16.5484328,train,1.82289583907073E-4,64.00091165709777,0.5278189044995014
-65.5894893,-13.2151761,train,1.29205260698905E-4,49.786312934452674,0.44206054936245925
-64.88275,-14.0742778,train,2.031210435660114E-4,69.21580226990287,0.5546794907019217
-64.46925,-13.2396111,train,1.0081794399788327E-4,40.16291407417518,0.38204209644852777
-65.5894893,-13.2151761,train,1.29205260698905E-4,49.786312934452674,0.44206054936245925
-66.6351214,-11.1140812,train,6.341958054768453E-4,87.41970979402292,0.7954591619161062
-59.3997676,-16.5679385,train,1.5845426776502634E-4,57.66678155710681,0.4928155268480252
-65.4925636,-13.0480452,train,1.1236426274357081E-4,44.08339331675099,0.40794674465593594
-61.8609996,-17.0277732,train,4.685121789009187E-5,8.957710530585842,0.22318020033264677
-57.798307,-18.950768,train,0.002081346364636254,93.93662283747629,0.9273423661679374
-64.8077701,-12.7811214,train,2.2528974619073446E-4,74.24677270402353,0.5800993980858442
-59.0219023,-16.7150571,train,1.579041683401922E-4,57.52044259577194,0.4919463037712646
-65.5894893,-13.2151761,train,1.29205260698905E-4,49.786312934452674,0.44206054936245925
-59.1936544,-17.1998503,train,6.602650028091443E-5,20.79591433886663,0.28819847774845825
-64.6923227,-15.9913371,train,6.021119212942381E-5,16.611185360328992,0.26966012463494327
-65.4855363,-13.724503,train,1.9025217318055867E-4,65.68025862178328,0.5384600097408181
-65.2439671,-13.1662127,train,1.944760231049411E-4,66.74545904281284,0.5439123210868251
-67.7526889,-11.6886744,train,3.3846510660352026E-4,82.53613412704318,0.6748524760357241
-59.3997676,-16.5679385,train,1.5845426776502634E-4,57.66678155710681,0.4928155268480252
-63.1675977,-13.22548,train,1.456312382510729E-4,54.44221898404517,0.4717480668249333
-67.7526889,-11.6886744,train,3.3846510660352026E-4,82.53613412704318,0.6748524760357241
-63.4795112,-14.1316603,train,6.921715173062639E-5,23.326899972442426,0.2979754652209247
-65.5894893,-13.2151761,train,1.29205260698905E-4,49.786312934452674,0.44206054936245925
-61.2100719,-17.4602341,train,9.273434315604048E-4,90.40958358118776,0.8504478691732887
-62.7631667,-13.6465,train,8.759606272407946E-5,34.83454743340511,0.3494472331133609
-65.0773323,-13.9911743,train,2.3449089384166078E-4,76.04342704136141,0.5898174708726354
-65.4641667,-12.4164722,train,2.2129743115103164E-4,73.25601180081796,0.575738058849055
-60.3697895,-14.5505309,train,4.633850879397627E-5,8.736711815322773,0.22127829858051745
-64.4873681,-12.7644734,train,1.7098292686590133E-4,61.00770484623629,0.5118372421730407
-57.790837,-18.774965,train,0.0011328071152156987,91.71232412061327,0.8741595541082762
-65.5894893,-13.2151761,train,1.29205260698905E-4,49.786312934452674,0.44206054936245925
-65.3368133,-14.4470518,train,8.832977373019073E-5,35.21321063550759,0.35134584091494386
-62.3403978,-14.0691353,train,8.544923381702817E-5,33.738157817270015,0.3438275419095646
-61.7893739,-15.0751911,train,7.880327654625169E-5,29.975414369734164,0.3257981971402796
-58.3653197,-19.1390311,train,4.23643669390538E-4,84.68913023068936,0.7220567555938745
-67.0595295,-11.336005,train,0.0026671939934340633,95.08746874505599,0.9423820366745792
-63.4980222,-14.8412291,train,3.5617227435505977E-5,3.819786467874035,0.1792589190754764
-64.7614134,-15.19307,train,6.260429394064604E-4,87.29749460381518,0.7933459219723313
-65.3215226,-13.6464963,train,0.001908787526574319,93.60547005382395,0.9212909409505776
-59.1756368,-16.3714264,train,2.1437413820938177E-4,71.71430314703001,0.5679560959403837
-58.5980028,-16.9411827,train,2.465289256974594E-4,77.24259845156465,0.6018725283280688
-62.1410022,-18.544191,train,3.0506788727046706E-5,2.1266471832656686,0.157591786514762
-60.3697895,-14.5505309,train,4.633850879397627E-5,8.736711815322773,0.22127829858051745
-61.5259422,-17.9805187,train,1.2016148329010332E-4,46.74052600279011,0.4242454264280403
-66.6731933,-14.8187481,train,6.878732386428202E-5,23.00215446502775,0.29667404366546746
-62.8327589,-21.892588,train,0.00777949068856109,100.0,0.9794683084419533
-61.2100719,-17.4602341,train,9.273434315604048E-4,90.40958358118776,0.8504478691732887
-57.790837,-18.774965,train,0.0011328071152156987,91.71232412061327,0.8741595541082762
-65.182401,-14.8210659,train,1.8019225689334324E-4,63.15004128202111,0.5249339214937139
-58.772998,-16.7858185,train,2.0102827625520533E-4,68.54032718677011,0.5521199037070053
-61.7047595,-17.1638675,train,1.2268500111936747E-4,47.5039784537956,0.4293298697144682
-57.790837,-18.774965,train,0.0011328071152156987,91.71232412061327,0.8741595541082762
-61.7893739,-15.0751911,train,7.880327654625169E-5,29.975414369734164,0.3257981971402796
-57.798307,-18.950768,train,0.002081346364636254,93.93662283747629,0.9273423661679374
-58.3863536,-17.5890908,train,4.506580165981818E-4,85.2511432760689,0.7342908439312974
-63.1705,-17.7470556,train,0.004243492519117526,95.51190187950863,0.9629928919018116
-58.770685,-16.336975,train,1.298450406932174E-4,50.089644006447585,0.44327917324889415
-62.7280185,-22.1857552,train,0.006464029903466671,97.15129580295134,0.9753928277659565
-62.1410022,-18.544191,train,3.0506788727046706E-5,2.1266471832656686,0.157591786514762
-62.7531507,-13.0517155,train,2.806267593455059E-4,79.99671807779764,0.6324680930329116
-63.4067179,-14.3027334,train,2.2510516274006607E-4,74.20293058860982,0.5798997308942622
-64.88275,-14.0742778,train,2.031210435660114E-4,69.21580226990287,0.5546794907019217
-66.0888055,-11.0054722,train,9.295956069427876E-5,37.25134365647161,0.36307526852798
-64.6210838,-12.9766725,train,1.4948598802146844E-4,55.27714916036535,0.47826290294638885
-58.3863536,-17.5890908,train,4.506580165981818E-4,85.2511432760689,0.7342908439312974
-58.670715,-16.5484328,train,1.82289583907073E-4,64.00091165709777,0.5278189044995014
-62.7280185,-22.1857552,train,0.006464029903466671,97.15129580295134,0.9753928277659565
-58.5980028,-16.9411827,train,2.465289256974594E-4,77.24259845156465,0.6018725283280688
-61.7102778,-13.6328333,train,4.6234866122054914E-5,8.670121470190455,0.2208927024718089
-65.2439671,-13.1662127,train,1.944760231049411E-4,66.74545904281284,0.5439123210868251
-65.509588,-12.7323809,train,2.2106031709416663E-4,73.18700359421777,0.5754761754700859
