Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.16698E-8,0.000002167,0.00012507,1,0,0
8.36515E-8,0.000010532,0.000482633,0.999901088,0,0
2.32825E-7,0.000042406,0.001342146,0.999703264,0,0
2.58163E-7,0.000068223,0.001487989,0.999604352,0,0
3.1625E-7,0.000128338,0.00182218,0.999406528,0,0
4.341E-7,0.000278367,0.002499514,0.99901088,0,0
5.46701E-7,0.000539053,0.003145826,0.99851632,0,0
6.89305E-7,0.001037039,0.003963144,0.997725025,0,0
1.18491E-6,0.002580142,0.006793244,0.996142433,0,0
1.65818E-6,0.005070509,0.009480845,0.99446093,0,0
2.61482E-6,0.010154739,0.014869226,0.992087043,0,0
3.89575E-6,0.02532601,0.021993046,0.98743818,0,0
5.48852E-6,0.050494664,0.030708744,0.982195846,0,0
7.46991E-6,0.100041388,0.041336559,0.974579624,0,0
1.00525E-5,0.200100334,0.05484396,0.963402572,0,0
1.19502E-5,0.30109772,0.064529449,0.954302671,0,0
1.35143E-5,0.400467833,0.072364012,0.946587537,0,0
1.48968E-5,0.500283102,0.079180791,0.939663699,0,0
1.58627E-5,0.601555288,0.083884028,0.933135509,0,0
1.70635E-5,0.700610294,0.08966472,0.927200791,0,0
1.75491E-5,0.750947513,0.091982012,0.924332344,0,0
1.78555E-5,0.800513762,0.093437929,0.921562809,0,0
1.87163E-5,0.900681872,0.097503289,0.916122651,0,0
1.98729E-5,1.001259147,0.102908617,0.910979228,0,0
2.06942E-5,1.100711473,0.106707759,0.906132542,0,0
2.14797E-5,1.201807887,0.110310955,0.901384768,0,0
2.21012E-5,1.302007098,0.113141621,0.896834817,0.008474576,0.025641026
2.26875E-5,1.400454773,0.115795841,0.89248269,0.008474576,0.025641026
2.34277E-5,1.501769187,0.119123357,0.888130564,0.008474576,0.025641026
2.46477E-5,1.751074271,0.124554202,0.877843719,0.008474576,0.025641026
2.57093E-5,2.000446293,0.129225712,0.868051434,0.008474576,0.025641026
2.6964E-5,2.251178608,0.134682939,0.858654797,0.008474576,0.051282051
2.81994E-5,2.502425392,0.139989986,0.849653808,0.008474576,0.076923077
2.93568E-5,2.752511809,0.144902801,0.841048467,0.008474576,0.076923077
3.05269E-5,3.001328147,0.149812962,0.832838773,0.008474576,0.076923077
3.13551E-5,3.251949723,0.153254799,0.824826904,0.008474576,0.076923077
3.21899E-5,3.502986298,0.156695542,0.817012859,0.008474576,0.076923077
3.30852E-5,3.751012452,0.160355071,0.809495549,0.008474576,0.076923077
3.38802E-5,4.002284206,0.163577721,0.802077151,0.016949153,0.128205128
3.48441E-5,4.253433922,0.167452223,0.794856578,0.016949153,0.153846154
3.56034E-5,4.503483634,0.170479278,0.787833828,0.033898305,0.153846154
3.62635E-5,4.751301196,0.173092885,0.781008902,0.033898305,0.153846154
3.70265E-5,5.000614895,0.176093347,0.774282888,0.033898305,0.153846154
3.76687E-5,5.250948117,0.17860234,0.767655786,0.033898305,0.153846154
3.84043E-5,5.502082714,0.181457088,0.761127596,0.033898305,0.153846154
3.91054E-5,5.750125561,0.184159673,0.75479723,0.033898305,0.153846154
3.99811E-5,6.003074665,0.187510371,0.748466864,0.033898305,0.153846154
4.0722E-5,6.253193719,0.19032375,0.742334322,0.033898305,0.153846154
4.13427E-5,6.503403503,0.192666065,0.736300692,0.033898305,0.153846154
