X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-58.5980028,-16.9411827,train,3.5562692581867975E-4,85.24998363284955,0.7092537057920254
-61.03725,-14.76875,train,1.6800545996121917E-4,63.683781996505175,0.5354097510252488
-65.1229797,-15.5851605,train,6.112617067819827E-5,12.63578599263415,0.29542498318140237
-65.3577346,-16.0042336,train,2.6008666003797965E-4,78.02008470644965,0.6408130869187303
-65.4641667,-12.4164722,train,5.9814757307838354E-5,11.670735468901995,0.2909308261607664
-65.4925636,-13.0480452,train,3.2888795615220866E-4,83.76526116828403,0.6928755085505829
-64.7210011,-16.4141706,train,0.0016160843243499712,98.58201167591996,0.9172564820201478
-64.0931353,-12.6160336,train,3.5277340459970814E-4,84.90424313879075,0.7075896001268699
-58.770685,-16.336975,train,9.228413955233046E-4,95.9303902475614,0.8635787322914408
-65.4925636,-13.0480452,train,3.2888795615220866E-4,83.76526116828403,0.6928755085505829
-64.0545277,-14.3946666,train,4.768889184110475E-5,5.124942030355086,0.24648988721490145
-58.667916,-17.2962265,train,2.647502384556181E-4,78.76053668392501,0.6448933798918506
-67.7526889,-11.6886744,train,4.5456148804277733E-4,89.71593290029227,0.7571676163086003
-61.8609996,-17.0277732,train,1.1474981830467684E-4,44.57910251466503,0.4404426694926229
-63.494323,-13.7377603,train,2.612394957428747E-4,78.16187201043843,0.641830434585876
-66.0888055,-11.0054722,train,5.053185155702456E-4,90.77326328153012,0.7760977640844041
-63.8044948,-12.8059027,train,2.3395060539710142E-4,74.63521909072072,0.6160912136345009
-67.4883441,-13.8315587,train,2.059986952581238E-4,70.83794752416925,0.5855865549325459
-59.1756368,-16.3714264,train,2.716404007190683E-4,79.5009544276603,0.6507549142143104
-62.8822222,-13.4866666,train,8.099571097099496E-5,25.667344960480406,0.357157298589221
-59.7657853,-18.3748487,train,6.39425867581257E-4,93.34113979454975,0.8143384577550778
-64.7963333,-13.1630001,train,2.2866798641003565E-4,73.87967872101265,0.6106751690156438
-65.3215226,-13.6464963,train,0.0010186796777775808,96.45214645065577,0.8748065534813041
-64.9060943,-15.5385535,train,7.359814690249135E-5,21.38362370320552,0.33548056037043467
-64.1974531,-17.3589573,train,5.733779717336813E-5,9.900372810309506,0.28228407431652397
-64.1974531,-17.3589573,train,5.733779717336813E-5,9.900372810309506,0.28228407431652397
-64.0703176,-13.1131275,train,8.296173937157653E-5,26.7160380409222,0.36268243724552335
-63.1616944,-17.9181389,train,2.113469062887239E-4,71.75506605514197,0.5917926156355432
-61.03725,-14.76875,train,1.6800545996121917E-4,63.683781996505175,0.5354097510252488
-64.6210838,-12.9766725,train,1.0495043876433756E-4,39.81113436579273,0.41857357901938047
-63.1675977,-13.22548,train,1.859573884019882E-4,67.48715970153746,0.5605507601917149
-58.770685,-16.336975,train,9.228413955233046E-4,95.9303902475614,0.8635787322914408
-57.7535967,-17.7596162,train,0.0012344093201540577,97.00703496349988,0.8943747940113976
-64.46925,-13.2396111,train,1.978239873773185E-4,69.31026314806087,0.5757273032347777
-64.4789919,-15.9741656,train,4.257933231852328E-5,3.6943287450382276,0.22605001220203474
-63.494323,-13.7377603,train,2.612394957428747E-4,78.16187201043843,0.641830434585876
-65.1907631,-13.2956066,train,1.833174820648579E-4,66.93207966255,0.5570256834765163
-63.1616944,-17.9181389,train,2.113469062887239E-4,71.75506605514197,0.5917926156355432
-66.0888055,-11.0054722,train,5.053185155702456E-4,90.77326328153012,0.7760977640844041
-65.3290905,-13.7479126,train,1.4849848458404553E-4,57.822029070349835,0.5046135655926374
-63.2266347,-15.3676296,train,1.5766960131588143E-4,60.87912200028471,0.5195854101412888
-61.0940555,-14.9256944,train,5.599669958654555E-4,92.21143149975823,0.7934352279131099
-58.5980028,-16.9411827,train,3.5562692581867975E-4,85.24998363284955,0.7092537057920254
-59.0072029,-16.5648728,train,1.5971561322750572E-4,61.49697531627438,0.522802883405739
-58.772998,-16.7858185,train,1.6013196264032326E-4,61.62421396601309,0.5234523471205114
-62.9594444,-13.125,train,1.857096599979166E-4,67.42346388652626,0.5602223546613478
-61.2100719,-17.4602341,train,5.271220199701608E-4,91.5044843311047,0.7833526551093406
