Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.1831E-7,0.000011831,0.000829336,1,0,0
1.57016E-7,0.000027533,0.001100366,0.999901098,0,0
7.97354E-7,0.000128437,0.005562868,0.999703293,0,0
1.19424E-6,0.000350951,0.008308782,0.999505489,0,0
1.6789E-6,0.000518841,0.011641521,0.999406587,0,0
2.76387E-6,0.001273371,0.019021581,0.99910988,0,0
2.85549E-6,0.00268057,0.019639749,0.998615369,0,0
3.50891E-6,0.005192579,0.02402594,0.997824152,0,0
4.03896E-6,0.010191172,0.027555284,0.996538423,0,0
7.55461E-6,0.02517787,0.050333071,0.994065869,0,0
9.55034E-6,0.050898655,0.062794808,0.990999901,0,0
1.19234E-5,0.100214657,0.077193382,0.986549303,0,0
1.45282E-5,0.201383111,0.092497266,0.979131639,0,0
1.66303E-5,0.300433035,0.104482559,0.972801899,0,0
1.83156E-5,0.401813035,0.113865247,0.967065572,0,0
1.9331E-5,0.501478654,0.119423856,0.961823756,0,0
2.01048E-5,0.600091386,0.123613463,0.956878647,0,0
2.201E-5,0.701153341,0.133760601,0.952131342,0,0
2.26236E-5,0.750388419,0.136978789,0.949955494,0,0
2.3023E-5,0.800659708,0.139060547,0.947779646,0,0
2.38644E-5,0.901319617,0.143414284,0.943526852,0,0
2.4625E-5,1.000868509,0.147311693,0.939471862,0,0
2.55483E-5,1.101218765,0.151995284,0.935515775,0,0
2.63146E-5,1.20249238,0.155843911,0.93165859,0,0
2.69725E-5,1.301201379,0.159120121,0.927999209,0,0
2.76248E-5,1.402367259,0.162343823,0.924339828,0,0
2.82746E-5,1.500167676,0.165530448,0.920878251,0,0
2.9808E-5,1.752739096,0.172954728,0.912273761,0,0
3.10475E-5,2.00255477,0.17886031,0.904163782,0,0
3.22247E-5,2.25273078,0.18439162,0.896350509,0,0
3.32818E-5,2.501966797,0.189295154,0.888833943,0,0
3.43244E-5,2.752354936,0.194074594,0.881515181,0,0
3.51961E-5,3.003046418,0.198027245,0.874394224,0,0
3.60574E-5,3.252517659,0.201894572,0.867471071,0,0
3.69612E-5,3.500496653,0.205913078,0.860745722,0,0.025641026
3.77428E-5,3.750840864,0.209356082,0.854119276,0,0.025641026
3.85652E-5,4.002649885,0.212946389,0.847591732,0,0.025641026
3.94953E-5,4.252643107,0.216967594,0.841261992,0,0.025641026
4.03327E-5,4.500101873,0.220553521,0.835130056,0,0.025641026
4.11797E-5,4.7529014,0.22414714,0.828998121,0,0.051282051
4.18638E-5,5.002330732,0.227025417,0.82306399,0,0.051282051
4.24456E-5,5.250960422,0.229456423,0.817228761,0,0.051282051
4.30677E-5,5.503341102,0.232038992,0.811393532,0,0.051282051
4.38161E-5,5.750943458,0.235123035,0.805756107,0.008474576,0.051282051
4.44449E-5,6.002652694,0.237695183,0.800118683,0.008474576,0.051282051
4.50156E-5,6.253347202,0.240014829,0.79458016,0.016949153,0.051282051
4.56309E-5,6.50260086,0.242499914,0.78914054,0.016949153,0.051282051
4.61181E-5,6.750390358,0.244456354,0.783799822,0.016949153,0.051282051
4.66601E-5,7.001004172,0.246620561,0.778459104,0.025423729,0.051282051
4.71644E-5,7.254256842,0.24862345,0.773118386,0.025423729,0.051282051
4.77352E-5,7.501117934,0.250877464,0.767975472,0.025423729,0.051282051
4.81537E-5,7.750332029,0.252521655,0.762832559,0.025423729,0.051282051
4.88211E-5,8.002548433,0.255128733,0.757689645,0.025423729,0.051282051
4.9353E-5,8.252741611,0.257193306,0.752645633,0.025423729,0.051282051
4.97862E-5,8.5008014,0.25886639,0.747700524,0.025423729,0.051282051
5.023E-5,8.750897863,0.26057254,0.742755415,0.025423729,0.051282051
5.08253E-5,9.003604283,0.262849041,0.737810306,0.025423729,0.051282051
5.12942E-5,9.253838771,0.264632546,0.732964099,0.025423729,0.051282051
5.18044E-5,9.501399262,0.266563036,0.728216794,0.033898305,0.076923077
5.22505E-5,9.75122937,0.268242616,0.723469489,0.033898305,0.076923077
5.27196E-5,10.00317159,0.270000554,0.718722184,0.033898305,0.076923077
5.3192E-5,10.252088158,0.271762631,0.714073781,0.033898305,0.076923077
5.3764E-5,10.503446957,0.273884391,0.709425378,0.033898305,0.076923077
5.43156E-5,10.751987494,0.275919232,0.704875878,0.033898305,0.076923077
5.47057E-5,11.002790152,0.277351269,0.700326377,0.033898305,0.102564103
5.53702E-5,11.250286855,0.279777791,0.695875779,0.033898305,0.102564103
5.57453E-5,11.500281091,0.281139936,0.69142518,0.033898305,0.102564103
5.61947E-5,11.752254509,0.282765765,0.686974582,0.033898305,0.102564103
5.652E-5,12.000151824,0.283937809,0.682622886,0.042372881,0.102564103
5.70421E-5,12.255657213,0.285810996,0.678172288,0.042372881,0.102564103
5.74634E-5,12.501871444,0.287315446,0.673919494,0.042372881,0.102564103
5.78412E-5,12.755594224,0.288659084,0.669567797,0.042372881,0.102564103
5.82789E-5,13.005323305,0.290209654,0.665315003,0.042372881,0.102564103
5.86631E-5,13.25102191,0.291565032,0.661161112,0.042372881,0.102564103
5.90371E-5,13.504185237,0.292879446,0.656908318,0.042372881,0.102564103
5.93375E-5,13.752840679,0.29393154,0.652754426,0.050847458,0.128205128
5.98142E-5,14.003161301,0.295595013,0.648600534,0.050847458,0.128205128
6.01477E-5,14.255191635,0.296753966,0.644446642,0.059322034,0.128205128
6.04667E-5,14.502479338,0.297859008,0.640391653,0.059322034,0.128205128
6.08286E-5,14.751147992,0.299108476,0.636336663,0.059322034,0.128205128
6.13799E-5,15.001539653,0.301003463,0.632281673,0.059322034,0.128205128
6.17868E-5,15.254080509,0.302395305,0.628226684,0.059322034,0.128205128
6.22456E-5,15.502063574,0.303958226,0.624270596,0.06779661,0.128205128
6.27029E-5,15.751842459,0.305509218,0.620314509,0.06779661,0.128205128
6.31375E-5,16.003609647,0.306976738,0.616358422,0.06779661,0.128205128
6.37144E-5,16.250939824,0.308915254,0.612501236,0.06779661,0.153846154
6.42585E-5,16.500511173,0.310733571,0.608644051,0.06779661,0.153846154
6.4778E-5,16.752047252,0.312460571,0.604786866,0.06779661,0.153846154
6.51547E-5,17.005553672,0.313707579,0.600929681,0.076271186,0.153846154
6.55389E-5,17.253891474,0.314974807,0.597171397,0.076271186,0.179487179
6.5996E-5,17.503768132,0.316476353,0.593413114,0.076271186,0.179487179
6.6384E-5,17.755371357,0.317745707,0.589654831,0.076271186,0.179487179
6.67151E-5,18.00159937,0.318825513,0.58599545,0.076271186,0.179487179
6.71729E-5,18.256104661,0.320312342,0.582237167,0.076271186,0.179487179
6.75014E-5,18.505194572,0.321375477,0.578577787,0.076271186,0.179487179
6.7935E-5,18.755733564,0.322773605,0.574918406,0.076271186,0.179487179
6.84268E-5,19.001135331,0.324352053,0.571357927,0.076271186,0.179487179
6.87782E-5,19.254897856,0.325475788,0.567698546,0.076271186,0.179487179
6.9199E-5,19.503291934,0.326816245,0.564138067,0.076271186,0.179487179
6.96541E-5,19.753238696,0.328260072,0.560577589,0.076271186,0.179487179
7.00003E-5,20.004621924,0.329354337,0.55701711,0.076271186,0.179487179
7.03081E-5,20.250269355,0.330323992,0.553555534,0.084745763,0.179487179
7.07411E-5,20.504135682,0.331683622,0.549995055,0.084745763,0.179487179
7.1061E-5,20.752315834,0.332684739,0.546533478,0.084745763,0.179487179
7.13595E-5,21.001582092,0.333615819,0.543071902,0.084745763,0.179487179
7.16517E-5,21.251878329,0.334525058,0.539610325,0.084745763,0.205128205
7.19798E-5,21.503195511,0.33554292,0.536148749,0.084745763,0.205128205
7.22633E-5,21.755658297,0.336419911,0.532687172,0.084745763,0.205128205
7.25581E-5,22.001891846,0.337329144,0.529324498,0.084745763,0.205128205
7.2913E-5,22.256525855,0.338420809,0.525862922,0.084745763,0.205128205
7.322E-5,22.504914645,0.339362118,0.522500247,0.084745763,0.205128205
7.34735E-5,22.754303475,0.340137391,0.519137573,0.084745763,0.205128205
7.37771E-5,23.004642511,0.341063602,0.515774899,0.084745763,0.205128205
7.41486E-5,23.256214447,0.342193214,0.512412224,0.084745763,0.205128205
7.45215E-5,23.501600224,0.34332334,0.509148452,0.084745763,0.205128205
7.48922E-5,23.755574545,0.344443024,0.505785778,0.093220339,0.205128205
7.52022E-5,24.003204506,0.345376405,0.502522006,0.093220339,0.205128205
7.54901E-5,24.251831346,0.346240714,0.499258234,0.093220339,0.205128205
7.59186E-5,24.501734807,0.347523183,0.495994461,0.093220339,0.205128205
7.62884E-5,24.753046405,0.348625818,0.492730689,0.093220339,0.205128205
7.66866E-5,25.005487373,0.349808974,0.489466917,0.093220339,0.205128205
7.70477E-5,25.251454469,0.350878053,0.486302047,0.093220339,0.205128205
7.7338E-5,25.50622186,0.351734981,0.483038275,0.093220339,0.205128205
7.76808E-5,25.754294958,0.352744279,0.479873405,0.093220339,0.230769231
7.80919E-5,26.00364525,0.353950197,0.476708535,0.110169492,0.230769231
7.83683E-5,26.253929462,0.354758598,0.473543665,0.118644068,0.230769231
7.87386E-5,26.505302612,0.355838492,0.470378795,0.118644068,0.230769231
7.90844E-5,26.750111658,0.356843581,0.467312828,0.144067797,0.256410256
7.93672E-5,27.003652248,0.357663061,0.464147958,0.144067797,0.256410256
7.96289E-5,27.250104795,0.35841968,0.46108199,0.152542373,0.256410256
7.99586E-5,27.505480445,0.35937055,0.45791712,0.152542373,0.256410256
8.02423E-5,27.753855435,0.36018626,0.454851152,0.152542373,0.256410256
8.04906E-5,28.002953156,0.360898499,0.451785184,0.152542373,0.256410256
8.08284E-5,28.25298762,0.361865071,0.448719217,0.161016949,0.256410256
8.12101E-5,28.504133364,0.36295366,0.445653249,0.161016949,0.256410256
8.1555E-5,28.756462654,0.363934156,0.442587281,0.161016949,0.282051282
8.18579E-5,29.001636538,0.364792669,0.439620216,0.161016949,0.282051282
8.22079E-5,29.255917773,0.365781993,0.436554248,0.161016949,0.282051282
8.25201E-5,29.503088479,0.366661899,0.433587182,0.161016949,0.282051282
8.2894E-5,29.751234553,0.36771228,0.430620117,0.161016949,0.282051282
8.33376E-5,30.000618025,0.368954095,0.427653051,0.169491525,0.282051282
8.38276E-5,30.251321616,0.370320101,0.424685986,0.169491525,0.282051282
8.42033E-5,30.503373705,0.37136345,0.42171892,0.169491525,0.282051282
8.44958E-5,30.756356172,0.372173388,0.418751854,0.169491525,0.282051282
8.48296E-5,31.001885092,0.373095089,0.415883691,0.177966102,0.307692308
8.52671E-5,31.257083155,0.374299045,0.412916625,0.194915254,0.333333333
8.55924E-5,31.504914861,0.375191173,0.410048462,0.194915254,0.333333333
