Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.48582E-7,0.000014858,0.001057556,1,0,0
1.6127E-7,0.000030985,0.001147757,0.999901098,0,0
2.35134E-7,0.000072097,0.001672567,0.999703293,0,0
2.64793E-7,0.000122731,0.001883146,0.999505489,0,0
3.39328E-7,0.000252441,0.002411942,0.99910988,0,0
3.86825E-7,0.000511689,0.002748623,0.998417565,0,0
5.69869E-7,0.001039018,0.004043998,0.997329641,0,0
9.27056E-7,0.002552227,0.006562092,0.995252695,0,0
1.59224E-6,0.005009903,0.011217732,0.993373554,0,0
2.04394E-6,0.010114323,0.014354356,0.990604292,0,0
2.84702E-6,0.02508918,0.019882197,0.984373455,0,0
3.50841E-6,0.050006211,0.024388412,0.976659084,0,0
4.71777E-6,0.100173944,0.03252175,0.964593018,0,0
6.27812E-6,0.200072695,0.042817407,0.94659282,0,0
7.79299E-6,0.300383504,0.052605442,0.932350905,0,0
9.15023E-6,0.400504669,0.06120657,0.920680447,0,0
1.03571E-5,0.500400791,0.068724426,0.910592424,0,0
1.20976E-5,0.601173987,0.079356881,0.901691227,0,0
1.32489E-5,0.700261198,0.086257908,0.893976857,0,0
1.3652E-5,0.750161485,0.088649846,0.890317476,0,0
1.43127E-5,0.800391834,0.092542686,0.886756997,0,0
1.5377E-5,0.901105843,0.098744883,0.880031649,0,0
1.64109E-5,1.001339569,0.10468908,0.873800811,0,0
1.77794E-5,1.100871243,0.112437701,0.868064484,0,0
1.88943E-5,1.201407883,0.118651607,0.862624864,0,0.025641026
2.00224E-5,1.300595074,0.12485166,0.857580853,0,0.025641026
2.13211E-5,1.402037615,0.131881853,0.852734645,0.008474576,0.051282051
2.26849E-5,1.501598578,0.139143378,0.848284047,0.008474576,0.051282051
2.54531E-5,1.751028578,0.153516524,0.83799822,0.008474576,0.051282051
2.8456E-5,2.000651071,0.168574615,0.828800316,0.016949153,0.076923077
3.04117E-5,2.250800284,0.178097024,0.820393631,0.016949153,0.076923077
3.19686E-5,2.502681919,0.185523391,0.812382554,0.016949153,0.076923077
3.39665E-5,2.750131431,0.194858117,0.80496489,0.025423729,0.102564103
3.53737E-5,3.000257869,0.201306113,0.797843932,0.025423729,0.102564103
3.67201E-5,3.251782308,0.207379075,0.790920779,0.025423729,0.102564103
3.82554E-5,3.503086772,0.21419268,0.784294333,0.025423729,0.102564103
3.98899E-5,3.752683077,0.221318685,0.777964593,0.025423729,0.102564103
4.09839E-5,4.003598397,0.226016933,0.771832658,0.025423729,0.102564103
4.21392E-5,4.253267016,0.230916607,0.765898526,0.025423729,0.102564103
4.3232E-5,4.500870453,0.235494901,0.7601622,0.025423729,0.102564103
4.44738E-5,4.751044648,0.240631423,0.754524775,0.025423729,0.102564103
4.58487E-5,5.00416861,0.246238845,0.748986253,0.042372881,0.102564103
4.65656E-5,5.253802326,0.249129969,0.743645535,0.042372881,0.102564103
4.7557E-5,5.503202002,0.253091423,0.738403719,0.042372881,0.102564103
4.83807E-5,5.752863015,0.256351365,0.733260805,0.042372881,0.102564103
4.917E-5,6.001619997,0.259448544,0.728216794,0.042372881,0.128205128
4.99921E-5,6.254555974,0.262646986,0.723172782,0.042372881,0.128205128
5.06968E-5,6.501368535,0.265366857,0.718326575,0.042372881,0.128205128
5.13244E-5,6.751216988,0.267772263,0.713480368,0.042372881,0.128205128
5.21827E-5,7.005009438,0.271036635,0.708634161,0.042372881,0.128205128
5.28767E-5,7.251932479,0.273654924,0.703985758,0.050847458,0.128205128
5.35884E-5,7.502129284,0.276320197,0.699337355,0.059322034,0.128205128
5.42438E-5,7.750343236,0.278757944,0.694787855,0.059322034,0.128205128
