X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-64.7172928,-15.3681688,train,8.349444584103912E-5,28.509944137787542,0.36920182644794114
-65.3577346,-16.0042336,train,1.8162680822239176E-4,65.42969701838813,0.560091017667422
-65.1229797,-15.5851605,train,1.1345425629329604E-4,43.529254974453046,0.44299323275660685
-67.2837777,-14.2881111,train,2.219862954977593E-4,72.93574529752011,0.6087814605162595
-58.3653197,-19.1390311,train,4.4639537978990204E-5,7.512471143360744,0.23833988773221612
-64.2216981,-12.5683329,train,6.772597413061315E-4,94.53978272725568,0.8260133325021332
-63.4980222,-14.8412291,train,2.1079514506479438E-4,71.37166895276495,0.5963944320098821
-58.482015,-18.0296322,train,9.953293213324115E-5,36.64396883681538,0.4109755289437921
-65.8436282,-12.8131789,train,1.7326951008644892E-4,63.644603286560006,0.5484538663868032
-66.0889516,-13.0316167,train,9.114677517103803E-5,32.74079584696966,0.3898479251378056
-57.790837,-18.774965,train,3.6139123944522176E-4,86.51741119676657,0.7169816507132776
-59.3997676,-16.5679385,train,2.50292865065906E-4,76.75217412015822,0.6369635221617939
-64.46925,-13.2396111,train,9.607422550174933E-4,96.46904003615165,0.8707136606128812
-63.4098367,-12.6776039,train,1.3569800461367125E-4,52.09960977410069,0.48750491197006895
-66.2464311,-11.2640297,train,4.2954913206763064E-4,89.5459046302379,0.7506933358685072
-65.3583347,-15.5618528,train,1.610951382274914E-4,60.14505085767691,0.5303557434725468
-67.231923,-13.2030878,train,2.517298847357981E-4,76.94953229629019,0.6382863207965039
-64.8140277,-14.9867222,train,2.967560481838648E-4,81.64640748636964,0.6753509638089085
-58.7131493,-17.6132379,train,5.561722254534403E-5,13.042089439020547,0.2805107147184383
-64.4873681,-12.7644734,train,1.0440341020072737E-4,39.31709507997023,0.42258752604568084
-66.6731933,-14.8187481,train,1.7305795844007232E-4,63.57026332426641,0.5481512953132742
-67.2837777,-14.2881111,train,2.219862954977593E-4,72.93574529752011,0.6087814605162595
-65.1776383,-15.9310118,train,1.0477967580873362E-4,39.59902376738636,0.42346558111089916
-64.8028785,-12.9703538,train,3.565758473539381E-4,86.08786176250115,0.714251757595963
-62.7631667,-13.6465,train,8.202450654314205E-5,27.7598467619423,0.3650748863974242
-64.1693257,-13.2964439,train,3.709005825092683E-4,87.1210119817927,0.722222219663586
-64.0931353,-12.6160336,train,6.44981279570473E-4,94.00696654865925,0.8188831015163883
-64.8219983,-16.6959958,train,0.004278318913139251,99.56955455528933,0.9677324262115411
-67.7526889,-11.6886744,train,0.0011246101143431507,97.11797031971759,0.8874314657110407
-65.8436282,-12.8131789,train,1.7326951008644892E-4,63.644603286560006,0.5484538663868032
-58.42285,-17.7988857,train,3.8151952417913736E-5,4.994939172319778,0.21101040486632422
-65.3368133,-14.4470518,train,7.044605678299205E-5,21.294386421414885,0.3305772604656027
-64.4789919,-15.9741656,train,1.3288962682295828E-4,50.99753441341031,0.48228149430840134
-57.798307,-18.950768,train,0.0016043106709283386,97.82714466566475,0.9183417567003169
-63.4795112,-14.1316603,train,4.665858333815592E-4,90.63234934950474,0.7658491002450969
-63.8044948,-12.8059027,train,5.78413971856498E-4,93.12863633736377,0.8021628149691957
-59.2303286,-16.8241081,train,1.004177644968358E-4,37.15360413858932,0.41311970131035847
-64.0703176,-13.1131275,train,9.939115373507744E-4,96.62204425187839,0.874486724884428
-64.8028785,-12.9703538,train,3.565758473539381E-4,86.08786176250115,0.714251757595963
-64.8273055,-13.4885833,train,0.0016631032408448733,98.16219849885093,0.921000418495159
-65.3368133,-14.4470518,train,7.044605678299205E-5,21.294386421414885,0.3305772604656027
-64.6210838,-12.9766725,train,8.298363413599575E-5,28.246582259645873,0.367773789015428
-64.46925,-13.2396111,train,9.607422550174933E-4,96.46904003615165,0.8707136606128812
-65.54728,-15.55736,train,1.0601916834180613E-4,40.222081791570275,0.4263392723301323
-67.3461951,-13.7331758,train,5.274488541144948E-4,92.05419676749594,0.787116178048692
-67.4103151,-14.041528,train,1.3188929057832518E-4,50.695286409526204,0.48039511621181175
-64.571908,-16.5696375,train,1.2686336160278922E-4,48.81196145631919,0.47070558627601544
-58.670715,-16.5484328,train,1.1100863227313243E-4,42.57527386046605,0.4376229946162163
-62.0149127,-16.1658386,train,2.9932810740381974E-4,81.89562431909197,0.6772402176876108
-63.5122802,-13.4422956,train,1.2896788894480268E-4,49.65288350380367,0.47480656015058703
-61.7047595,-17.1638675,train,8.84131830106978E-5,31.48699531796461,0.38262965040532015
-67.5053466,-14.2186061,train,1.6305772930236417E-4,60.80566237870605,0.5333707387139911
-64.4797516,-14.9309763,train,3.328367128736642E-4,84.45129317965777,0.6999856221218214
