Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.97241E-8,0.000005972,0.000418489,1,0,0
6.333E-8,0.000012305,0.000443744,0.999901068,0,0
2.56544E-7,0.00003796,0.001795139,0.999802137,0,0
4.49302E-7,0.00008289,0.003139704,0.999703205,0,0
1.09915E-6,0.000192805,0.007646073,0.999604274,0,0
1.25841E-6,0.000318646,0.008744256,0.999505342,0,0
1.40787E-6,0.000598448,0.009772691,0.999307479,0,0
2.11694E-6,0.001138658,0.014622661,0.999010685,0,0
3.40628E-6,0.002633679,0.023321063,0.998516027,0,0
4.27542E-6,0.005392991,0.029098429,0.997823506,0,0
4.70978E-6,0.010372036,0.0319602,0.996735259,0,0
6.02042E-6,0.02506251,0.040493995,0.994064108,0,0.025641026
7.63842E-6,0.050230004,0.050823677,0.990502572,0,0.025641026
9.73209E-6,0.100552691,0.063864639,0.984764543,0,0.025641026
1.32107E-5,0.200654969,0.084757683,0.976058567,0,0.025641026
1.52819E-5,0.300344291,0.096759992,0.96913336,0,0.025641026
1.74046E-5,0.400069364,0.108739089,0.963098536,0,0.025641026
1.88952E-5,0.500212063,0.116962191,0.957657301,0,0.025641026
1.97825E-5,0.601068648,0.121785765,0.952512861,0,0.025641026
2.06043E-5,0.700081729,0.12620652,0.947665216,0,0.025641026
2.09886E-5,0.752071498,0.128258571,0.945191927,0.008474576,0.025641026
2.13214E-5,0.800716948,0.130028041,0.942916502,0.008474576,0.025641026
2.19843E-5,0.900467236,0.133530673,0.938365651,0.008474576,0.051282051
2.27638E-5,1.001261786,0.137613975,0.933913732,0.008474576,0.051282051
2.34298E-5,1.100787632,0.141072047,0.929659676,0.008474576,0.051282051
2.42324E-5,1.200918306,0.145203023,0.925504551,0.008474576,0.051282051
2.47265E-5,1.301329262,0.147726105,0.921448358,0.008474576,0.051282051
2.53649E-5,1.401476696,0.15096426,0.917491096,0.008474576,0.051282051
2.56494E-5,1.500940122,0.15239947,0.913632766,0.008474576,0.051282051
2.68162E-5,1.75017869,0.158235584,0.90423427,0.008474576,0.051282051
2.7854E-5,2.001741604,0.163358905,0.895132568,0.008474576,0.051282051
2.89553E-5,2.251785918,0.168728168,0.886426593,0.008474576,0.051282051
3.01302E-5,2.500307805,0.174380485,0.878116343,0.016949153,0.051282051
3.08967E-5,2.75074217,0.17802703,0.870003957,0.016949153,0.051282051
3.17728E-5,3.00110826,0.182155612,0.862089434,0.016949153,0.051282051
3.28294E-5,3.253018773,0.187079604,0.854372774,0.016949153,0.051282051
3.36372E-5,3.502503531,0.190804567,0.846952909,0.025423729,0.051282051
3.4313E-5,3.750853454,0.193894636,0.839730906,0.025423729,0.076923077
3.52167E-5,4.001319788,0.197990593,0.832607835,0.025423729,0.076923077
3.5953E-5,4.250611467,0.201296416,0.825682628,0.025423729,0.076923077
3.66115E-5,4.501089632,0.204230651,0.818856351,0.025423729,0.076923077
3.74611E-5,4.752838159,0.207984004,0.812129007,0.033898305,0.102564103
3.81736E-5,5.00252531,0.211104846,0.805599525,0.042372881,0.102564103
3.89244E-5,5.253210279,0.214366913,0.799168975,0.042372881,0.102564103
3.94718E-5,5.500048399,0.216728219,0.792936288,0.042372881,0.102564103
4.01282E-5,5.750709821,0.219541035,0.786703601,0.042372881,0.102564103
4.07548E-5,6.00140351,0.222207332,0.780569846,0.042372881,0.102564103
4.13335E-5,6.251739878,0.22465361,0.774535022,0.042372881,0.102564103
4.20251E-5,6.501727971,0.227557522,0.768599129,0.042372881,0.102564103
4.25671E-5,6.751467349,0.229817795,0.762762169,0.042372881,0.102564103
4.32574E-5,7.00025673,0.23267755,0.757024139,0.042372881,0.102564103
4.39639E-5,7.253067304,0.235582145,0.75128611,0.042372881,0.102564103
4.46153E-5,7.501235221,0.238241407,0.745745944,0.042372881,0.102564103
4.51575E-5,7.75258114,0.240440562,0.740205778,0.050847458,0.102564103
4.56191E-5,8.002237626,0.242302718,0.734764543,0.050847458,0.102564103
4.61506E-5,8.250105835,0.244435742,0.72942224,0.050847458,0.102564103
4.67088E-5,8.500948419,0.246663028,0.724079937,0.050847458,0.102564103
4.72589E-5,8.75009143,0.248844908,0.718836565,0.050847458,0.102564103
4.7695E-5,9.001896486,0.250566106,0.713593194,0.050847458,0.102564103
4.81165E-5,9.251024669,0.252221887,0.708448753,0.050847458,0.102564103
4.85516E-5,9.502420809,0.253923458,0.703304313,0.050847458,0.102564103
4.8945E-5,9.751084478,0.255455125,0.698258805,0.050847458,0.102564103
4.95089E-5,10.002067589,0.257640337,0.693213296,0.050847458,0.128205128
4.98934E-5,10.250789747,0.259122496,0.688266719,0.050847458,0.128205128
5.0306E-5,10.501396556,0.260706624,0.683320142,0.050847458,0.128205128
5.08449E-5,10.754455651,0.26276577,0.678373565,0.050847458,0.128205128
5.14015E-5,11.00488294,0.264880192,0.67352592,0.050847458,0.128205128
5.2025E-5,11.25327481,0.267234659,0.668777206,0.050847458,0.128205128
5.2611E-5,11.504344099,0.269433843,0.664028492,0.050847458,0.153846154
5.30695E-5,11.752629339,0.271145158,0.65937871,0.050847458,0.153846154
5.36451E-5,12.003596867,0.2732824,0.654728928,0.050847458,0.153846154
5.40666E-5,12.251277697,0.274839296,0.650178077,0.050847458,0.153846154
5.45823E-5,12.501149261,0.276735313,0.645627226,0.050847458,0.179487179
5.502E-5,12.753167827,0.278336947,0.641076375,0.050847458,0.179487179
5.55494E-5,13.001989904,0.280264456,0.636624456,0.050847458,0.179487179
5.59737E-5,13.25285387,0.281802072,0.632172537,0.059322034,0.205128205
5.63107E-5,13.505545832,0.283018562,0.627720617,0.059322034,0.205128205
5.68608E-5,13.754627647,0.28499533,0.62336763,0.059322034,0.205128205
5.71891E-5,14.00550647,0.286169753,0.619014642,0.059322034,0.205128205
5.77084E-5,14.252561048,0.288020012,0.614760586,0.059322034,0.230769231
5.81855E-5,14.501657524,0.289711226,0.610506529,0.059322034,0.230769231
5.86772E-5,14.752878311,0.291445971,0.606252473,0.06779661,0.230769231
5.90559E-5,15.000074768,0.29277641,0.602097349,0.06779661,0.230769231
