Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.5821E-7,0.000015821,0.001007653,1,0,0
1.59611E-7,0.000031782,0.001016569,0.999901078,0,0
4.42638E-7,0.000076046,0.002814104,0.999802156,0,0
4.61408E-7,0.000122187,0.002933087,0.999703235,0,0
5.3292E-7,0.000276513,0.003386134,0.999406469,0,0
8.05129E-7,0.000510147,0.005106892,0.999109704,0,0
9.2289E-7,0.001030231,0.005849479,0.998516174,0,0
1.6349E-6,0.002602729,0.01031577,0.997428034,0,0
2.2819E-6,0.005165935,0.014339689,0.996142052,0,0
3.24118E-6,0.010075132,0.020245826,0.99436146,0,0
4.88137E-6,0.025340573,0.030181932,0.990701355,0,0
6.35184E-6,0.050173509,0.038920113,0.986348798,0,0
8.449E-6,0.100261023,0.051113398,0.979721041,0,0
1.1168E-5,0.200469301,0.066469232,0.969631022,0,0
1.30049E-5,0.300113448,0.07656493,0.961420516,0,0
1.474E-5,0.400122621,0.085902336,0.95429815,0,0
1.58926E-5,0.501444361,0.092001366,0.947769314,0,0
1.71303E-5,0.600569464,0.098461291,0.941834009,0,0
1.8139E-5,0.700908503,0.10365807,0.936195469,0,0
1.86272E-5,0.750626412,0.106151549,0.933524582,0,0
1.89379E-5,0.801305067,0.107731452,0.930853695,0,0
1.96751E-5,0.901622571,0.111457899,0.925709764,0.008474576,0
2.03482E-5,1.001645125,0.114832883,0.920763676,0.008474576,0
2.1083E-5,1.100970285,0.118488107,0.916015432,0.008474576,0
2.16069E-5,1.201434055,0.121075993,0.911366109,0.008474576,0
2.22352E-5,1.302176246,0.124159951,0.906815709,0.008474576,0
2.29221E-5,1.401585989,0.127506205,0.902463152,0.008474576,0
2.3544E-5,1.501574598,0.130514133,0.898209516,0.008474576,0
2.49139E-5,1.751362875,0.137067358,0.888020576,0.016949153,0
2.61314E-5,2.001381666,0.142809101,0.878326244,0.016949153,0
2.73285E-5,2.252573801,0.148380214,0.869027599,0.016949153,0
2.84878E-5,2.500495087,0.153707304,0.860223563,0.016949153,0
2.95502E-5,2.750497555,0.158531012,0.851716292,0.016949153,0
3.06728E-5,3.000364511,0.163568457,0.843505787,0.016949153,0
3.15606E-5,3.252619932,0.167509708,0.835493125,0.016949153,0
3.23866E-5,3.502259809,0.171143149,0.827777228,0.016949153,0
3.30873E-5,3.751174119,0.174201149,0.820259175,0.016949153,0
3.38922E-5,4.002725328,0.177685745,0.812840044,0.016949153,0
3.48794E-5,4.253467067,0.18191962,0.805618756,0.025423729,0
3.56939E-5,4.500694114,0.185380357,0.798694233,0.025423729,0
3.64585E-5,4.753616235,0.188602472,0.79176971,0.025423729,0
3.71731E-5,5.000649106,0.191591133,0.785141953,0.033898305,0.025641026
3.7865E-5,5.251769049,0.194463378,0.778514195,0.033898305,0.051282051
3.86391E-5,5.500633389,0.197653434,0.772084281,0.033898305,0.051282051
3.93695E-5,5.750094388,0.200639787,0.765753289,0.033898305,0.051282051
4.00998E-5,6.000575463,0.203603872,0.759521219,0.042372881,0.051282051
4.101E-5,6.252258037,0.20726775,0.75338807,0.050847458,0.076923077
4.16245E-5,6.500037337,0.209722043,0.747452765,0.050847458,0.076923077
4.22781E-5,6.752104391,0.212315845,0.74151746,0.050847458,0.076923077
4.29513E-5,7.003444061,0.214969767,0.735681076,0.050847458,0.102564103
4.3621E-5,7.250322585,0.217592273,0.730042536,0.050847458,0.102564103
4.43034E-5,7.50092414,0.220246666,0.724403996,0.050847458,0.102564103
4.49349E-5,7.750962918,0.222687077,0.718864378,0.050847458,0.102564103
4.54018E-5,8.003655053,0.22448159,0.71332476,0.050847458,0.102564103
4.60604E-5,8.250638967,0.226998567,0.707982985,0.050847458,0.102564103
4.67593E-5,8.501392952,0.229651785,0.702641211,0.050847458,0.102564103
4.73444E-5,8.750889212,0.231859423,0.697398358,0.050847458,0.102564103
4.78582E-5,9.00331339,0.233787325,0.692155505,0.050847458,0.128205128
4.84508E-5,9.253730482,0.235998961,0.687011574,0.050847458,0.128205128
4.91191E-5,9.502732129,0.238477916,0.681966564,0.050847458,0.128205128
4.98738E-5,9.750326327,0.241257892,0.677020477,0.050847458,0.128205128
5.049E-5,10.001312235,0.243512786,0.672074389,0.050847458,0.128205128
5.10187E-5,10.250016271,0.245436805,0.667227223,0.050847458,0.128205128
5.15465E-5,10.501352776,0.247348166,0.662380057,0.059322034,0.179487179
5.2076E-5,10.755234694,0.249255539,0.657532891,0.076271186,0.179487179
5.26507E-5,11.001463322,0.251314859,0.652883569,0.076271186,0.179487179
5.32264E-5,11.250150884,0.253366684,0.648234247,0.076271186,0.179487179
5.36177E-5,11.501241956,0.25475491,0.643584924,0.076271186,0.179487179
5.41098E-5,11.754483364,0.256493238,0.638935602,0.076271186,0.230769231
5.46459E-5,12.004488131,0.258377724,0.634385201,0.076271186,0.256410256
5.50983E-5,12.251362436,0.259960976,0.629933722,0.076271186,0.256410256
5.57533E-5,12.500693616,0.262240775,0.625482244,0.076271186,0.282051282
5.63192E-5,12.752952146,0.264199471,0.621030765,0.076271186,0.282051282
5.69762E-5,13.002186196,0.266460114,0.616678208,0.084745763,0.307692308
5.75631E-5,13.254163482,0.268467866,0.61232565,0.084745763,0.307692308
5.80643E-5,13.502787011,0.270174161,0.608072015,0.084745763,0.307692308
5.84677E-5,13.753383316,0.27154149,0.60381838,0.084745763,0.307692308
5.89566E-5,14.000060045,0.273191691,0.599663666,0.084745763,0.307692308
5.94585E-5,14.254632796,0.274878001,0.595410031,0.084745763,0.307692308
6.00209E-5,14.505516644,0.276758427,0.591255317,0.093220339,0.307692308
6.055E-5,14.752862808,0.278518589,0.587199525,0.093220339,0.307692308
6.10689E-5,15.002143155,0.280236554,0.583143733,0.093220339,0.307692308
6.14893E-5,15.253518472,0.281622562,0.579087941,0.093220339,0.307692308
6.19083E-5,15.500243203,0.282998306,0.575131071,0.093220339,0.307692308
6.23989E-5,15.755127861,0.284602872,0.571075279,0.093220339,0.307692308
6.28592E-5,16.005572139,0.28610157,0.567118409,0.101694915,0.307692308
6.33415E-5,16.251654306,0.28766538,0.563260461,0.101694915,0.307692308
6.38396E-5,16.506059689,0.289273168,0.559303591,0.101694915,0.307692308
6.42531E-5,16.755819999,0.290602326,0.555445642,0.101694915,0.307692308
6.47386E-5,17.00092916,0.292156468,0.551686616,0.110169492,0.307692308
6.51808E-5,17.254131009,0.29356621,0.547828668,0.110169492,0.307692308
6.55711E-5,17.502517693,0.294806076,0.544069641,0.118644068,0.307692308
6.60301E-5,17.752560288,0.296258169,0.540310614,0.118644068,0.307692308
6.64667E-5,18.004271086,0.297634076,0.536551588,0.118644068,0.307692308
6.68113E-5,18.250932112,0.298716266,0.532891483,0.118644068,0.307692308
6.73509E-5,18.505794395,0.300404023,0.529132456,0.118644068,0.307692308
6.77335E-5,18.755683335,0.301595937,0.525472351,0.127118644,0.307692308
6.81129E-5,19.000233305,0.302773662,0.521911168,0.127118644,0.307692308
6.85712E-5,19.25329926,0.304191109,0.518251063,0.127118644,0.307692308
6.9138E-5,19.50133744,0.305936253,0.51468988,0.127118644,0.307692308
6.95343E-5,19.75097336,0.307151434,0.511128697,0.152542373,0.307692308
7.00239E-5,20.002176747,0.308646554,0.507567514,0.169491525,0.333333333
7.03799E-5,20.254990236,0.309729786,0.504006331,0.177966102,0.333333333
7.0764E-5,20.50205145,0.310894675,0.50054407,0.177966102,0.333333333
