X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-58.4909544,-16.4043475,train,9.582881449451704E-4,98.03199918200818,0.8722530354501027
-63.5122802,-13.4422956,train,2.0274135457765795E-5,1.3202583407248483,0.12622306072007503
-62.8822222,-13.4866666,train,9.77311735607149E-5,31.827919996062253,0.4104997472054389
-64.8028785,-12.9703538,train,1.5570867146704097E-4,58.75086415936773,0.5259432688481053
-62.0149127,-16.1658386,train,2.4199344621670313E-4,78.5883004755801,0.6329260410675992
-63.9935954,-13.292761,train,1.1126634562966806E-4,39.551622640484666,0.44221100739695784
-60.3375499,-17.9561424,train,5.330561155393623E-4,95.07490215449444,0.7915850499103164
-64.4797516,-14.9309763,train,2.0633475470913147E-4,72.82763850760455,0.5951699039597909
-62.7631667,-13.6465,train,5.909232905789238E-5,9.794007063715709,0.2962917382542273
-64.7614134,-15.19307,train,5.422349764053735E-4,95.16867074095025,0.7943876595831245
-58.3863536,-17.5890908,train,4.17041088631835E-4,92.02874219750836,0.748205488395666
-65.3577346,-16.0042336,train,2.7088458790390854E-4,82.6440170681135,0.6587148594709366
-65.4641667,-12.4164722,train,4.923296026335716E-4,93.85842508267368,0.7781690180396955
-63.5120708,-16.2473906,train,1.04170634268857E-4,35.61503628090984,0.4260244282767205
-65.4220153,-16.188676,train,1.9276157448701135E-4,69.70754874622425,0.5786743031036248
-64.4569497,-14.7852521,train,3.429985907297239E-4,88.28281329430718,0.7096337470345655
-63.4098367,-12.6776039,train,2.683142663630374E-4,82.22008619465186,0.6565683095771434
-59.281308,-18.6163397,train,5.225058368281592E-4,94.88766025607246,0.7882678209127889
-66.6731933,-14.8187481,train,9.140758755609499E-5,28.025345628774325,0.3944148447886965
-61.8609996,-17.0277732,train,1.3660883231018814E-4,51.40420470078581,0.4932507062386858
-62.9594444,-13.125,train,2.3284494037922312E-4,77.20153884528087,0.6239275211449993
-65.4641667,-12.4164722,train,4.923296026335716E-4,93.85842508267368,0.7781690180396955
-65.5981924,-12.8772419,train,2.8650817686162895E-4,84.27317543895819,0.6712064366506042
-65.3577346,-16.0042336,train,2.7088458790390854E-4,82.6440170681135,0.6587148594709366
-65.1229797,-15.5851605,train,1.0751388169532856E-4,37.603423392331855,0.43376643110312285
-60.3697895,-14.5505309,train,1.856087961593205E-4,67.77865058275889,0.5694287363206911
-62.0149127,-16.1658386,train,2.4199344621670313E-4,78.5883004755801,0.6329260410675992
-65.5981924,-12.8772419,train,2.8650817686162895E-4,84.27317543895819,0.6712064366506042
-65.540627,-15.005792,train,1.8274296431928705E-4,66.9787081739195,0.5656095415512878
-63.2266347,-15.3676296,train,1.6291347912718085E-4,61.363519255770456,0.5372058100163895
-65.54728,-15.55736,train,1.2607762485216848E-4,46.9163167341798,0.47321999420294386
-65.3883542,-14.1493328,train,1.365363776288312E-4,51.364793816021574,0.49311810054539124
-64.7881944,-14.8370833,train,7.862359832723198E-5,20.42061647062327,0.35905949662182496
-61.2100719,-17.4602341,train,5.090574131785594E-4,94.49676425297477,0.7838830916838861
-67.3461951,-13.7331758,train,8.167885845347051E-5,22.11925782628422,0.36787935613608813
-64.4789919,-15.9741656,train,2.546209080405845E-5,1.7517759578405359,0.1535623710352411
-64.4873681,-12.7644734,train,1.4303328346420064E-4,54.211526248716424,0.504739092195861
-62.8822222,-13.4866666,train,9.77311735607149E-5,31.827919996062253,0.4104997472054389
-62.3403978,-14.0691353,train,2.042286514618716E-4,72.2182521993411,0.5926955181137004
-58.4909544,-16.4043475,train,9.582881449451704E-4,98.03199918200818,0.8722530354501027
-62.9630572,-21.6240366,train,4.871079238251039E-4,93.6844805386229,0.7763229420137602
-66.6731933,-14.8187481,train,9.140758755609499E-5,28.025345628774325,0.3944148447886965
-59.1151129,-18.6327073,train,1.6001106108527418E-4,60.531376327321915,0.5327337454460582
-65.509588,-12.7323809,train,9.111131328163832E-4,97.59035665630353,0.8665215175252707
-65.3215226,-13.6464963,train,9.501896091624138E-4,97.777272021498,0.8713043620876271
-65.5981924,-12.8772419,train,2.8650817686162895E-4,84.27317543895819,0.6712064366506042
-65.3883542,-14.1493328,train,1.365363776288312E-4,51.364793816021574,0.49311810054539124
-64.7172928,-15.3681688,train,1.2294958698188965E-4,45.56601362011516,0.4669617071563479
-67.4883441,-13.8315587,train,3.0300654675993434E-4,85.5912007074596,0.6834417138709225
-63.1688888,-12.7944444,train,1.3698228840865835E-4,51.58068468556897,0.49393310216120284
-62.7531507,-13.0517155,train,1.554014769985648E-4,58.63231791780975,0.5254508658612775
-64.1974531,-17.3589573,train,9.942898752536564E-5,32.78935671605923,0.4146738945524161
-64.9060943,-15.5385535,train,4.4940374439867594E-5,4.836942655700353,0.24254372317278633
-63.3590717,-21.2776239,train,3.332491129153387E-5,2.670667587557057,0.19188390319778165
-58.482015,-18.0296322,train,1.161416147155847E-4,41.91252659306239,0.45281330149434096
-59.3997676,-16.5679385,train,3.4572529979684736E-4,88.52618698937727,0.7112626070327094
-61.5259422,-17.9805187,train,1.47096225977881E-4,55.59047987888382,0.511739480337559
-64.2565503,-12.8394543,train,6.980698076739938E-5,15.19248734084248,0.3321700802210973
-67.231923,-13.2030878,train,1.31748748211057E-4,49.38380988965875,0.4841993298869905
-64.46925,-13.2396111,train,1.536765393112796E-4,58.06256719959004,0.5226668482460576
-60.3697895,-14.5505309,train,1.856087961593205E-4,67.77865058275889,0.5694287363206911
-61.7096875,-17.3041578,train,0.0012607608110205414,99.07320707494466,0.8998311811188303
-67.231923,-13.2030878,train,1.31748748211057E-4,49.38380988965875,0.4841993298869905
-63.9935954,-13.292761,train,1.1126634562966806E-4,39.551622640484666,0.44221100739695784
-65.540627,-15.005792,train,1.8274296431928705E-4,66.9787081739195,0.5656095415512878
-65.3655381,-13.2276472,train,0.001295101264979524,99.13798841105289,0.9022275348984402
-59.7657853,-18.3748487,train,9.593333740115394E-4,98.06486658359778,0.8723744569114638
-61.7096875,-17.3041578,train,0.0012607608110205414,99.07320707494466,0.8998311811188303
-65.3577346,-16.0042336,train,2.7088458790390854E-4,82.6440170681135,0.6587148594709366
-62.8822222,-13.4866666,train,9.77311735607149E-5,31.827919996062253,0.4104997472054389
-64.9208488,-14.4967026,train,1.79147624466396E-4,65.998973901038,0.5607212601888641
-64.9060943,-15.5385535,train,4.4940374439867594E-5,4.836942655700353,0.24254372317278633
-63.8337922,-12.9680846,train,6.441290886112971E-5,12.132624511387583,0.31457720045026333
-61.8870283,-15.5681141,train,1.0669486098091558E-4,37.0437206993364,0.43188919311579266
-64.0931353,-12.6160336,train,3.3752360015470886E-4,88.01305973747672,0.7063070068357736
-58.482015,-18.0296322,train,1.161416147155847E-4,41.91252659306239,0.45281330149434096
-61.7047595,-17.1638675,train,1.6972375925891243E-4,63.485693436692245,0.5473704399589119
-67.2162582,-12.6270519,train,2.0652922532174585E-4,72.86519844661767,0.595396865255191
-58.667916,-17.2962265,train,2.1153153017340818E-4,73.64064392779123,0.6011486973213849
-65.7986976,-14.5164311,train,1.1058053658122525E-4,39.09908115256453,0.44068651865194636
