Predictor variable,Categorical,Sample average
bol_dem,false,172.27966101694915
bol_flowaccum,false,4496.754237288135
bol_flowdirec,false,28.76271186440678
bol_landcover,true,2.0
bol_treecover,false,55.440677966101696
wc2.0_bio_30s_02,false,11.173235052722996
wc2.0_bio_30s_04,false,150.8455829297082
wc2.0_bio_30s_12,false,1581.042372881356
caiman_yacare,false,1.0
