Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
3.44315E-6,0.000344315,0.025374731,1,0,0
3.78183E-6,0.000722498,0.027801319,0.999901088,0,0
5.34315E-6,0.001256813,0.038833312,0.999802176,0,0
7.00623E-6,0.002564933,0.050312205,0.999604352,0,0
7.85779E-6,0.005593965,0.056084339,0.999208704,0,0
8.51292E-6,0.010566299,0.060477483,0.998615232,0,0
1.15602E-5,0.02500836,0.080385921,0.997230465,0,0
1.30522E-5,0.05118565,0.089828736,0.995153314,0,0
1.50623E-5,0.100309024,0.102247917,0.991691395,0,0
1.81472E-5,0.201154186,0.120662969,0.985756677,0,0
2.02887E-5,0.300026502,0.133007732,0.980712166,0,0
2.14264E-5,0.400151414,0.139426711,0.975964392,0,0
2.2623E-5,0.501284853,0.146075724,0.971414441,0,0
2.39881E-5,0.601305596,0.153536721,0.967161227,0,0
2.51718E-5,0.702296251,0.159901405,0.963105836,0,0
2.55273E-5,0.750423576,0.161794583,0.961226508,0,0
2.60605E-5,0.802047899,0.164617663,0.959248269,0,0
2.67307E-5,0.902534163,0.168139141,0.955489614,0,0
2.74672E-5,1.000003143,0.171975335,0.951928783,0,0
2.8008E-5,1.102543967,0.174769298,0.948269041,0,0
2.858E-5,1.201441685,0.177704369,0.944807122,0,0
2.92208E-5,1.302343405,0.180968009,0.941345203,0,0
3.01029E-5,1.400463858,0.18541778,0.938081108,0,0
3.06626E-5,1.500753972,0.18821622,0.934817013,0,0
3.20314E-5,1.751678623,0.194980261,0.926904055,0,0
3.32968E-5,2.002882357,0.201133685,0.919287834,0,0
3.4376E-5,2.253372761,0.206307569,0.911968348,0,0
3.53709E-5,2.501144506,0.211018609,0.904945598,0.008474576,0
3.62861E-5,2.752395975,0.215302948,0.898021761,0.008474576,0
3.69556E-5,3.001537138,0.218408172,0.891295747,0.008474576,0
3.75521E-5,3.251171009,0.221153477,0.884668645,0.008474576,0
3.8209E-5,3.501243621,0.224154912,0.878140455,0.008474576,0
3.90496E-5,3.752406054,0.227962176,0.871711177,0.008474576,0
3.96564E-5,4.000349006,0.230687422,0.865479723,0.008474576,0
4.03638E-5,4.252477881,0.233840314,0.859248269,0.008474576,0
4.12538E-5,4.501600485,0.237770232,0.853214639,0.008474576,0
4.20325E-5,4.751589741,0.241176294,0.847279921,0.008474576,0
4.26783E-5,5.00148366,0.243977584,0.841444115,0.008474576,0
4.32731E-5,5.250582556,0.246539471,0.835707221,0.008474576,0
4.38224E-5,5.502998414,0.248890367,0.829970326,0.016949153,0
4.43529E-5,5.754304783,0.251146593,0.824332344,0.016949153,0
4.48886E-5,6.004220038,0.253411294,0.818793274,0.016949153,0
4.55212E-5,6.253025406,0.256068011,0.813353116,0.016949153,0
4.60799E-5,6.500177358,0.258398509,0.808011869,0.016949153,0
4.67E-5,6.750571546,0.260968582,0.802670623,0.016949153,0
4.71839E-5,7.004234915,0.262961588,0.797329377,0.033898305,0
4.7715E-5,7.251132331,0.265136437,0.792185955,0.033898305,0
4.82682E-5,7.500788536,0.26738878,0.787042532,0.042372881,0.025641026
4.88177E-5,7.753235356,0.269611915,0.78189911,0.042372881,0.025641026
4.94006E-5,8.003498789,0.271955715,0.776854599,0.042372881,0.025641026
4.99689E-5,8.251979897,0.274226275,0.771909001,0.042372881,0.025641026
5.05306E-5,8.503124468,0.276456895,0.766963403,0.042372881,0.025641026
5.09083E-5,8.751648202,0.277948902,0.762116716,0.042372881,0.025641026
5.12857E-5,9.001974472,0.279433443,0.75727003,0.042372881,0.025641026
5.17744E-5,9.254606956,0.281347164,0.752423343,0.042372881,0.025641026
5.22416E-5,9.504381847,0.283166971,0.747675569,0.042372881,0.025641026
5.26816E-5,9.750939338,0.28487238,0.743026706,0.042372881,0.025641026
5.30994E-5,10.004970458,0.286484494,0.738278932,0.042372881,0.025641026
5.34935E-5,10.250120381,0.287998328,0.733728981,0.042372881,0.025641026
5.40291E-5,10.502729802,0.290045602,0.729080119,0.042372881,0.025641026
5.45381E-5,10.752464844,0.291980401,0.724530168,0.042372881,0.025641026
5.49466E-5,11.004173492,0.293525303,0.719980218,0.042372881,0.025641026
5.53481E-5,11.252338817,0.295037365,0.715529179,0.042372881,0.025641026
5.57036E-5,11.502194574,0.296370833,0.71107814,0.059322034,0.051282051
5.6144E-5,11.753852069,0.298015752,0.706627102,0.059322034,0.051282051
5.66577E-5,12.0020702,0.299924431,0.702274975,0.059322034,0.051282051
5.69781E-5,12.252112502,0.301109884,0.697922849,0.059322034,0.051282051
5.72708E-5,12.503570108,0.302189355,0.693570722,0.059322034,0.051282051
5.76611E-5,12.750690337,0.303623556,0.689317507,0.059322034,0.051282051
5.80195E-5,13.005165161,0.304935295,0.684965381,0.059322034,0.051282051
5.84301E-5,13.255668296,0.306431994,0.680712166,0.059322034,0.051282051
5.87663E-5,13.50174452,0.307652602,0.676557864,0.06779661,0.051282051
5.89963E-5,13.754943587,0.308485339,0.672304649,0.076271186,0.102564103
5.92897E-5,14.003311542,0.309544556,0.668150346,0.076271186,0.102564103
5.96072E-5,14.252971711,0.310687004,0.663996044,0.076271186,0.102564103
5.99515E-5,14.504102518,0.311921903,0.659841741,0.076271186,0.179487179
6.02808E-5,14.750566859,0.313098858,0.65578635,0.084745763,0.179487179
6.06714E-5,15.004530315,0.314489407,0.651632047,0.084745763,0.179487179
6.10318E-5,15.254064263,0.315767629,0.647576657,0.084745763,0.230769231
6.15071E-5,15.505287877,0.317446211,0.643521266,0.084745763,0.230769231
6.18132E-5,15.752039593,0.318523005,0.639564787,0.084745763,0.230769231
6.21864E-5,16.000104024,0.31983089,0.635608309,0.101694915,0.282051282
6.24973E-5,16.255673012,0.320916696,0.631552918,0.101694915,0.282051282
6.28517E-5,16.500172324,0.322150327,0.627695351,0.101694915,0.282051282
6.3169E-5,16.752225909,0.323250823,0.623738872,0.101694915,0.282051282
6.35992E-5,17.005754898,0.324737334,0.619782394,0.101694915,0.282051282
6.39904E-5,17.254457234,0.326083659,0.615924827,0.118644068,0.282051282
6.44443E-5,17.504874575,0.327638668,0.61206726,0.118644068,0.282051282
6.48999E-5,17.75062603,0.329192449,0.608308605,0.118644068,0.282051282
6.53178E-5,18.004667217,0.330611458,0.604451039,0.118644068,0.282051282
6.56243E-5,18.253397379,0.331648416,0.600692384,0.127118644,0.307692308
6.5963E-5,18.503384062,0.332790338,0.596933729,0.127118644,0.307692308
6.62481E-5,18.754610793,0.333748776,0.593175074,0.13559322,0.307692308
6.66431E-5,19.000444147,0.335072067,0.589515331,0.13559322,0.307692308
6.70111E-5,19.25449007,0.336299763,0.585756677,0.13559322,0.307692308
6.73301E-5,19.503057658,0.337360899,0.582096934,0.13559322,0.307692308
6.76384E-5,19.752739032,0.338382691,0.578437191,0.152542373,0.307692308
6.79021E-5,20.003565249,0.339254415,0.574777448,0.152542373,0.307692308
6.83375E-5,20.255603469,0.340688558,0.571117705,0.152542373,0.307692308
6.86988E-5,20.50222358,0.341874086,0.567556874,0.152542373,0.307692308
6.91479E-5,20.750431869,0.343341626,0.563996044,0.152542373,0.307692308
6.95749E-5,21.000187536,0.344730918,0.560435213,0.161016949,0.307692308
7.00174E-5,21.251441496,0.346164684,0.556874382,0.161016949,0.307692308
7.04724E-5,21.504223812,0.347631926,0.553313551,0.161016949,0.307692308
7.08782E-5,21.751552165,0.348935174,0.549851632,0.161016949,0.307692308
7.11975E-5,22.00018496,0.349957039,0.546389713,0.161016949,0.307692308
7.1537E-5,22.257115833,0.351039954,0.542828882,0.161016949,0.307692308
7.1991E-5,22.501094093,0.352482774,0.539465875,0.161016949,0.307692308
7.24076E-5,22.75384854,0.353800616,0.536003956,0.161016949,0.307692308
7.27748E-5,23.000638693,0.354958247,0.53264095,0.161016949,0.307692308
7.31554E-5,23.25600005,0.356153389,0.529179031,0.161016949,0.307692308
7.35538E-5,23.505476648,0.357399851,0.525816024,0.161016949,0.307692308
7.38166E-5,23.75603269,0.358219283,0.522453017,0.169491525,0.307692308
7.41251E-5,24.00005317,0.359178656,0.519188922,0.177966102,0.307692308
