X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-64.88275,-14.0742778,train,8.299073969214681E-5,29.805619765596447,0.3679834811901363
-59.7657853,-18.3748487,train,4.3695753026371035E-4,89.81523943333056,0.7540312823683222
-67.231923,-13.2030878,train,9.446647163761526E-5,37.517111364975534,0.3985856944725971
-64.4797516,-14.9309763,train,1.4740686756729615E-4,61.293743664582244,0.5083967246099803
-65.3577346,-16.0042336,train,1.1250469033253653E-4,47.76641835444755,0.4411215365759878
-63.8044948,-12.8059027,train,5.154400928063658E-4,91.42807199492255,0.78337004657616
-67.4103151,-14.041528,train,7.802434217873909E-5,25.962668450052803,0.3537523593629016
-64.9208488,-14.4967026,train,1.698340792920034E-4,66.86047555841867,0.5436921371128891
-65.7986976,-14.5164311,train,8.462249624727829E-5,30.849548481054196,0.37252343635224094
-64.8077701,-12.7811214,train,2.036751953288026E-4,73.66813916292311,0.5882946566145616
-67.4103151,-14.041528,train,7.802434217873909E-5,25.962668450052803,0.3537523593629016
-61.7102778,-13.6328333,train,9.320431967400387E-5,36.687053996931695,0.3953657498338336
-62.3807004,-14.2287428,train,2.525212829677079E-4,79.76668495604319,0.6391989424092898
-67.0595295,-11.336005,train,0.0027737598293334333,96.81237917741774,0.9511237461616646
-64.7881944,-14.8370833,train,5.6206712992690215E-5,11.761409100555547,0.2828090241546911
-58.770685,-16.336975,train,2.0950294552343264E-4,74.56419546600733,0.5951101080053359
-65.182401,-14.8210659,train,1.6472092642342474E-4,65.8505941958744,0.5360986257484955
-65.3655381,-13.2276472,train,7.549364461863086E-4,94.16255691306266,0.8411790477612635
-66.3662447,-14.8330874,train,7.020069534577675E-5,20.164552404423702,0.329986017885399
-58.4909544,-16.4043475,train,0.0010983602194895386,95.55249715693519,0.8851334213795965
-61.1421609,-17.8187112,train,7.907082098346392E-5,26.74049839575646,0.3568040672166678
-66.0889516,-13.0316167,train,7.470399591514115E-5,23.62663199128688,0.3438750384027568
-64.4873681,-12.7644734,train,1.2006892436913216E-4,51.32473507603353,0.4572197120659677
-65.64896,-15.71308,train,1.1559966598995356E-4,49.35113387810254,0.4478222915984619
-65.54728,-15.55736,train,1.5743219584781642E-4,64.07731759595514,0.5248266541360634
-61.7047595,-17.1638675,train,1.3347993710633149E-4,57.14517994750737,0.4835920608698565
-61.1421609,-17.8187112,train,7.907082098346392E-5,26.74049839575646,0.3568040672166678
-67.0432188,-13.1419384,train,7.960864045949849E-5,27.231025638111785,0.35836125380639733
-65.509588,-12.7323809,train,2.7882262000973547E-4,82.42729477029422,0.6617201666682989
-65.2439671,-13.1662127,train,1.1309484861954128E-4,48.07583559291959,0.4424117743046706
-59.1756368,-16.3714264,train,1.3485752843222053E-4,57.60410502812475,0.48615662950407046
-64.46925,-13.2396111,train,3.30303410102676E-4,85.46088966658341,0.698550536925264
-58.770685,-16.336975,train,2.0950294552343264E-4,74.56419546600733,0.5951101080053359
-62.7280185,-22.1857552,train,0.0028566920337578907,97.37542765076213,0.9524752316552892
-63.6718443,-19.0596724,train,8.918756043026384E-5,33.86151729342554,0.3848849320432738
-66.164671,-13.4946711,train,7.823362913522629E-5,26.13198303917349,0.354364989650825
-64.0931353,-12.6160336,train,4.917371631760765E-4,91.01353844481704,0.775274558556226
-64.4873681,-12.7644734,train,1.2006892436913216E-4,51.32473507603353,0.4572197120659677
-63.1688888,-12.7944444,train,1.458214541156051E-4,60.839015123186776,0.5056938645156424
-62.0149127,-16.1658386,train,1.4854965312746684E-4,61.64849201021842,0.5103267195817233
-63.494323,-13.7377603,train,1.5110525445272184E-4,62.33269034521133,0.5145883906791123
-64.46925,-13.2396111,train,3.30303410102676E-4,85.46088966658341,0.698550536925264
-67.0595295,-11.336005,train,0.0027737598293334333,96.81237917741774,0.9511237461616646
-63.6718443,-19.0596724,train,8.918756043026384E-5,33.86151729342554,0.3848849320432738
